run_name,tau_us,signal_norm
run_20260324_222413,0.39510091145833337,1.0486266339718402
run_20260324_222413,0.4001871744791667,1.0434060706326118
run_20260324_222413,0.4052734375,0.9551314557629755
run_20260324_222413,0.41035970052083337,0.9362635853771827
run_20260324_222413,0.4154459635416667,0.9610621777551811
run_20260324_222413,0.4205322265625,0.9223332533364653
run_20260324_222413,0.42561848958333337,1.0125095180820347
run_20260324_222413,0.4307047526041667,0.9754519855081256
run_20260324_222413,0.435791015625,0.9601475777112083
run_20260324_222413,0.44087727864583337,1.0570011950724294
run_20260324_222413,0.4459635416666667,1.023310116652647
run_20260324_222413,0.4510498046875,0.9154068726595757
run_20260324_222413,0.45613606770833337,0.9674008697738177
run_20260324_222413,0.4612223307291667,1.0131051447633974
run_20260324_222413,0.46630859375,0.889119884481719
run_20260324_222413,0.47139485677083337,0.9736345719531216
run_20260324_222413,0.4764811197916667,0.9738999059014045
run_20260324_222413,0.4815673828125,1.0071803393823706
run_20260324_222413,0.48665364583333337,0.982753878069533
run_20260324_222413,0.4917399088541667,0.900694143235171
run_20260324_222413,0.496826171875,0.9760935575356348
run_20260324_222413,0.5019124348958334,0.9017607607127025
run_20260324_222413,0.5069986979166667,0.939231260293498
run_20260324_222413,0.5120849609375,0.9793790141395557
run_20260324_222413,0.5171712239583334,0.936764221675323
run_20260324_222413,0.5222574869791667,0.9102017655396732
run_20260324_222413,0.52734375,0.863533179365508
run_20260324_222413,0.5324300130208334,0.8167351386707471
run_20260324_222413,0.5375162760416667,0.8448575588937373
run_20260324_222413,0.5426025390625,0.7581866435149215
run_20260324_222413,0.5476888020833334,0.6930598422343058
run_20260324_222413,0.5527750651041667,0.7353548983211405
run_20260324_222413,0.557861328125,0.5757905714229096
run_20260324_222413,0.5629475911458334,0.45236467655960005
run_20260324_222413,0.5680338541666667,0.4470984825366041
run_20260324_222413,0.5731201171875,0.4859275462070807
run_20260324_222413,0.5782063802083334,0.5084740812107613
run_20260324_222413,0.5832926432291667,0.4539517714608069
run_20260324_222413,0.58837890625,0.5229927280517549
run_20260324_222413,0.5934651692708334,0.5087474947613492
run_20260324_222413,0.5985514322916667,0.542064677411734
run_20260324_222413,0.6036376953125,0.5662631362531293
run_20260324_222413,0.6087239583333334,0.550227530518418
run_20260324_222413,0.6138102213541667,0.5381951800553828
run_20260324_222413,0.618896484375,0.5396760680328923
run_20260324_222413,0.6239827473958334,0.4807676621653593
run_20260324_222413,0.6290690104166667,0.5059648317836059
run_20260324_222413,0.6341552734375,0.461056397935972
run_20260324_222413,0.6392415364583334,0.4915694834629235
run_20260324_222413,0.6443277994791667,0.6057921215748968
run_20260324_222413,0.6494140625,0.6276729987641421
run_20260324_222413,0.6545003255208334,0.5713154467165381
run_20260324_222413,0.6595865885416667,0.6252037706144753
run_20260324_222413,0.6646728515625,0.7512273404430245
run_20260324_222413,0.6697591145833334,0.7908875786603528
run_20260324_222413,0.6748453776041667,0.870083690104047
run_20260324_222413,0.679931640625,0.8458922630458188
run_20260324_222413,0.6850179036458334,0.7715099252264019
run_20260324_222413,0.6901041666666667,0.817305032803757
run_20260324_222413,0.6951904296875,0.770851934643306
run_20260324_222413,0.7002766927083334,0.8719136958492146
run_20260324_222413,0.7053629557291667,0.813290518815871
run_20260324_222413,0.71044921875,0.866385114513617
run_20260324_222413,0.7155354817708334,0.8582738826699634
run_20260324_222413,0.7206217447916667,0.9397137255868249
run_20260324_222413,0.7257080078125,0.8905708251762234
run_20260324_222413,0.7307942708333334,0.7472831712863236
run_20260324_222413,0.7358805338541667,0.7618577516549443
run_20260324_222413,0.740966796875,0.8293694064474639
run_20260324_222413,0.7460530598958334,0.7914958763144307
run_20260324_222413,0.7511393229166667,0.8407416165094702
run_20260324_222413,0.7562255859375,1.0003984694901773
run_20260324_222413,0.7613118489583334,0.923798606306017
run_20260324_222413,0.7663981119791667,0.9118158429521149
run_20260324_222413,0.771484375,0.8503196181267327
run_20260324_222413,0.7765706380208334,0.9281289958985419
run_20260324_222413,0.7816569010416667,0.9133548229421506
run_20260324_222413,0.7867431640625,0.8688554493433984
run_20260324_222413,0.7918294270833334,0.9769095603764921
run_20260324_222413,0.7969156901041667,0.9488804870941718
run_20260324_222413,0.802001953125,1.0194004955072473
run_20260324_222413,0.8070882161458334,0.9478610474053243
run_20260324_222413,0.8121744791666667,0.9059105674335632
run_20260324_222413,0.8172607421875,0.9257636878349522
run_20260324_222413,0.8223470052083334,0.9880070044443837
run_20260324_222413,0.8274332682291667,0.9497594411201848
run_20260324_222413,0.83251953125,0.9643726535260684
run_20260324_222413,0.8376057942708334,0.8743826722579315
run_20260324_222413,0.8426920572916667,0.9230910803858052
run_20260324_222413,0.8477783203125,0.9407386556614884
run_20260324_222413,0.8528645833333334,0.8805294481339005
run_20260324_222413,0.8579508463541667,0.9315146798041657
run_20260324_222413,0.863037109375,0.9946447549151851
run_20260324_222413,0.8681233723958334,0.96522426239981
run_20260324_222413,0.8732096354166667,0.9587601010092611
run_20260324_222413,0.8782958984375,1.0178638153282462
run_20260324_222413,0.8833821614583334,0.9021390496919947
run_20260324_222413,0.8884684244791667,0.9825569127774707
run_20260324_222413,0.8935546875,0.9120449518592768
run_20260324_222413,0.8986409505208334,0.9468915619905827
run_20260324_222413,0.9037272135416667,0.9532636003694661
run_20260324_222413,0.9088134765625,1.0115493561823685
run_20260324_222413,0.9138997395833334,0.9146499458504032
run_20260324_222413,0.9189860026041667,0.8760830042602492
run_20260324_222413,0.924072265625,0.9546558777472351
run_20260324_222413,0.9291585286458334,0.8640143583403663
run_20260324_222413,0.9342447916666667,0.8930759240002839
run_20260324_222413,0.9393310546875,0.8916682782885983
run_20260324_222413,0.9444173177083334,0.9254917511307563
run_20260324_222413,0.9495035807291667,0.9115653498764895
run_20260324_222413,0.95458984375,0.8523876215205295
run_20260324_222413,0.9596761067708334,0.9063248833924975
run_20260324_222413,0.9647623697916667,0.879128183704318
run_20260324_222413,0.9698486328125,0.907747621286471
run_20260324_222413,0.9749348958333334,0.9468578273528171
run_20260324_222413,0.9800211588541667,0.9420866272834711
run_20260324_222413,0.985107421875,0.9590210085296815
run_20260324_222413,0.9901936848958334,0.9672848422972233
run_20260324_222413,0.9952799479166667,0.9054518968009686
run_20260324_222413,1.0003662109375,0.9768562502552276
run_20260324_222413,1.0054524739583335,0.8987516765393035
run_20260324_222413,1.0105387369791667,0.8744340259120841
run_20260324_222413,1.015625,0.9454948713438147
run_20260324_222413,1.0207112630208335,0.9511523244410266
run_20260324_222413,1.0257975260416667,0.8821684057755036
run_20260324_222413,1.0308837890625,0.8739326604898598
run_20260324_222413,1.0359700520833335,0.9460139206792775
run_20260324_222413,1.0410563151041667,1.020289738434515
run_20260324_222413,1.046142578125,0.873530351405702
run_20260324_222413,1.0512288411458335,0.8717543277962744
run_20260324_222413,1.0563151041666667,0.9399208636028422
run_20260324_222413,1.0614013671875,0.9593889127708282
run_20260324_222413,1.0664876302083335,0.8724881958803465
run_20260324_222413,1.0715738932291667,0.9466862492672867
run_20260324_222413,1.07666015625,0.9313528365188375
run_20260324_222413,1.0817464192708335,0.8686056053354044
run_20260324_222413,1.0868326822916667,0.9379471929742204
run_20260324_222413,1.0919189453125,0.948704284607216
run_20260324_222413,1.0970052083333335,1.0213910128430836
run_20260324_222413,1.1020914713541667,0.9555146999780356
run_20260324_222413,1.107177734375,0.8717894674598696
run_20260324_222413,1.1122639973958335,0.985623679391885
run_20260324_222413,1.1173502604166667,0.8890227711697087
run_20260324_222413,1.1224365234375,0.9050350993332752
run_20260324_222413,1.1275227864583335,0.8963876939761608
run_20260324_222413,1.1326090494791667,0.8954167894963078
run_20260324_222413,1.1376953125,0.9142758066319556
run_20260324_222413,1.1427815755208335,0.8532824546099802
run_20260324_222413,1.1478678385416667,0.9324042849899572
run_20260324_222413,1.1529541015625,0.9507471286180693
run_20260324_222413,1.1580403645833335,0.9537004068138215
run_20260324_222413,1.1631266276041667,0.886962861067081
run_20260324_222413,1.168212890625,0.972257776715021
run_20260324_222413,1.1732991536458335,0.9633876976933107
run_20260324_222413,1.1783854166666667,0.8834740396710303
run_20260324_222413,1.1834716796875,0.8821786353549161
run_20260324_222413,1.1885579427083335,0.9512224265361912
run_20260324_222413,1.1936442057291667,0.9017461273388434
run_20260324_222413,1.19873046875,0.9780763381846462
run_20260324_222413,1.2038167317708335,0.8908300041742313
run_20260324_222413,1.2089029947916667,0.9277199432840788
run_20260324_222413,1.2139892578125,0.9203344174237067
run_20260324_222413,1.2190755208333335,0.9672389294830243
run_20260324_222413,1.2241617838541667,0.8964807089202905
run_20260324_222413,1.229248046875,0.9491928846142322
run_20260324_222413,1.2343343098958335,0.8647122488209893
run_20260324_222413,1.2394205729166667,0.9389881261865016
run_20260324_222413,1.2445068359375,0.9402406390107487
run_20260324_222413,1.2495930989583335,0.9606050410663003
run_20260324_222413,1.2546793619791667,0.9848052415043449
run_20260324_222413,1.259765625,0.8979426916817175
run_20260324_222413,1.2648518880208335,0.9146940216239594
run_20260324_222413,1.2699381510416667,0.9296786935646304
run_20260324_222413,1.2750244140625,0.9422157731983469
run_20260324_222413,1.2801106770833335,0.8686857422642389
run_20260324_222413,1.2851969401041667,0.9832061039958973
run_20260324_222413,1.290283203125,0.8382939499059782
run_20260324_222413,1.2953694661458335,0.8420644293657298
run_20260324_222413,1.3004557291666667,0.9372524611028796
run_20260324_222413,1.3055419921875,0.9800556789966363
run_20260324_222413,1.3106282552083335,0.9138039154591346
run_20260324_222413,1.3157145182291667,0.9733539722989657
run_20260324_222413,1.32080078125,0.9467237517521406
run_20260324_222413,1.3258870442708335,0.9742554485252726
run_20260324_222413,1.3309733072916667,0.9916597147382604
run_20260324_222413,1.3360595703125,0.9144550743968918
run_20260324_222413,1.3411458333333335,1.0028283328737937
run_20260324_222413,1.3462320963541667,0.9210355639515649
run_20260324_222413,1.351318359375,0.9139274469099848
run_20260324_222413,1.3564046223958335,0.9335697014998603
run_20260324_222413,1.3614908854166667,0.9973487544831924
run_20260324_222413,1.3665771484375,0.908262399523851
run_20260324_222413,1.3716634114583335,0.9016645574251598
run_20260324_222413,1.3767496744791667,0.9531239920950803
run_20260324_222413,1.3818359375,0.9627337859325136
run_20260324_222413,1.3869222005208335,0.8956382571430415
run_20260324_222413,1.3920084635416667,0.9145299637172711
run_20260324_222413,1.3970947265625,0.8309482412408187
run_20260324_222413,1.4021809895833335,0.9215232761775525
run_20260324_222413,1.4072672526041667,0.9269153815436705
run_20260324_222413,1.412353515625,0.9297668896785677
run_20260324_222413,1.4174397786458335,0.8793082718092241
run_20260324_222413,1.4225260416666667,0.8773999064089504
run_20260324_222413,1.4276123046875,0.8847430688716276
run_20260324_222413,1.4326985677083335,0.8314392919335005
run_20260324_222413,1.4377848307291667,0.8846411483189783
run_20260324_222413,1.44287109375,0.8924149449738208
run_20260324_222413,1.4479573567708335,0.8514570797784893
run_20260324_222413,1.4530436197916667,0.9449993462371489
run_20260324_222413,1.4581298828125,0.8038897521685698
run_20260324_222413,1.4632161458333335,0.847601496964429
run_20260324_222413,1.4683024088541667,0.858003512503511
run_20260324_222413,1.473388671875,0.8866874866426881
run_20260324_222413,1.4784749348958335,1.0381318892449825
run_20260324_222413,1.4835611979166667,0.9424654743785161
run_20260324_222413,1.4886474609375,0.9359808719312841
run_20260324_222413,1.4937337239583335,0.9369111426032479
run_20260324_222413,1.4988199869791667,0.8784993187128618
run_20260324_222413,1.50390625,0.9072390362687355
run_20260324_222413,1.5089925130208335,0.9045496031023921
run_20260324_222413,1.5140787760416667,0.9170453244296257
run_20260324_222413,1.5191650390625,0.8956668212174779
run_20260324_222413,1.5242513020833335,0.892748622678903
run_20260324_222413,1.5293375651041667,0.9458077572914408
run_20260324_222413,1.534423828125,0.8905383405967701
run_20260324_222413,1.5395100911458335,0.9639541399387562
run_20260324_222413,1.5445963541666667,0.8652822294691555
run_20260324_222413,1.5496826171875,0.8281475129375538
run_20260324_222413,1.5547688802083335,0.8674546760882553
run_20260324_222413,1.5598551432291667,0.9034807727664529
run_20260324_222413,1.56494140625,0.9025271276610047
run_20260324_222413,1.5700276692708335,0.8787275456430709
run_20260324_222413,1.5751139322916667,0.9609141129257932
run_20260324_222413,1.5802001953125,0.8755479010815046
run_20260324_222413,1.5852864583333335,0.8545820992155568
run_20260324_222413,1.5903727213541667,0.9396302231090055
run_20260324_222413,1.595458984375,0.9034001514504288
run_20260324_222413,1.6005452473958335,0.8613890858532443
run_20260324_222413,1.6056315104166667,0.9286572956710109
run_20260324_222413,1.6107177734375,0.9103044492028693
run_20260324_222413,1.6158040364583335,0.8755272028446694
run_20260324_222413,1.6208902994791667,0.8177981634880532
run_20260324_222413,1.6259765625,0.928807063713645
run_20260324_222413,1.6310628255208335,0.8521305773407395
run_20260324_222413,1.6361490885416667,0.86782688903827
run_20260324_222413,1.6412353515625,0.8375134429471757
run_20260324_222413,1.6463216145833335,0.8779390834891019
run_20260324_222413,1.6514078776041667,0.9103289626820888
run_20260324_222413,1.656494140625,0.9033852847397859
run_20260324_222413,1.6615804036458335,0.8883245635547259
run_20260324_222413,1.6666666666666667,0.967761916660432
run_20260324_222413,1.6717529296875,0.7718288420802526
run_20260324_222413,1.6768391927083335,0.940554430986629
run_20260324_222413,1.6819254557291667,0.8717895999509437
run_20260324_222413,1.68701171875,0.8719068595253521
run_20260324_222413,1.6920979817708335,0.8541201772852094
run_20260324_222413,1.6971842447916667,0.8957534107488544
run_20260324_222413,1.7022705078125,0.8407692212579724
run_20260324_222413,1.7073567708333335,0.8276613345105217
run_20260324_222413,1.7124430338541667,0.8592841697626048
run_20260324_222413,1.717529296875,0.8084996236170365
run_20260324_222413,1.7226155598958335,0.686396145485114
run_20260324_222413,1.7277018229166667,0.8049729214057935
run_20260324_222413,1.7327880859375,0.842759324442665
run_20260324_222413,1.7378743489583335,0.8360896026010645
run_20260324_222413,1.7429606119791667,0.8049421350170076
run_20260324_222413,1.748046875,0.7663782762580396
run_20260324_222413,1.7531331380208335,0.6749062908082037
run_20260324_222413,1.7582194010416667,0.544670793775199
run_20260324_222413,1.7633056640625,0.45397776805795576
run_20260324_222413,1.7683919270833335,0.3990161170697194
run_20260324_222413,1.7734781901041667,0.3482024673321099
run_20260324_222413,1.778564453125,0.2657649159535888
run_20260324_222413,1.7836507161458335,0.3916840027428089
run_20260324_222413,1.7887369791666667,0.50294066549784
run_20260324_222413,1.7938232421875,0.5508714941693487
run_20260324_222413,1.7989095052083335,0.5030700285798406
run_20260324_222413,1.8039957682291667,0.43000818342392233
run_20260324_222413,1.80908203125,0.45258234830975536
run_20260324_222413,1.8141682942708335,0.3850488765872525
run_20260324_222413,1.8192545572916667,0.4933027769618017
run_20260324_222413,1.8243408203125,0.4481234199862254
run_20260324_222413,1.8294270833333335,0.5081830894927049
run_20260324_222413,1.8345133463541667,0.5001107526614701
run_20260324_222413,1.839599609375,0.4915030562700034
run_20260324_222413,1.8446858723958335,0.5620801865745528
run_20260324_222413,1.8497721354166667,0.506360823097787
run_20260324_222413,1.8548583984375,0.4436440071948719
run_20260324_222413,1.8599446614583335,0.5450342506064457
run_20260324_222413,1.8650309244791667,0.4576879780804209
run_20260324_222413,1.8701171875,0.3846252074854026
run_20260324_222413,1.8752034505208335,0.5469319915162213
run_20260324_222413,1.8802897135416667,0.44194796418526683
run_20260324_222413,1.8853759765625,0.4278012384932251
run_20260324_222413,1.8904622395833335,0.49879886340547847
run_20260324_222413,1.8955485026041667,0.45942109413080523
run_20260324_222413,1.900634765625,0.5244436002794928
run_20260324_222413,1.9057210286458335,0.6295416855118345
run_20260324_222413,1.9108072916666667,0.6097621465542006
run_20260324_222413,1.9158935546875,0.6154622283919882
run_20260324_222413,1.9209798177083335,0.5260535934462429
run_20260324_222413,1.9260660807291667,0.6888153305915786
run_20260324_222413,1.93115234375,0.47328113779446707
run_20260324_222413,1.9362386067708335,0.48092080449613694
run_20260324_222413,1.9413248697916667,0.42600070426095404
run_20260324_222413,1.9464111328125,0.5222447091224435
run_20260324_222413,1.9514973958333335,0.47380827560829314
