# Time(s),Voltage(V)
1.171874999999999992e-12,0.000000000000000000e+00
2.117187499999999959e-11,0.000000000000000000e+00
4.117187499999999515e-11,0.000000000000000000e+00
6.117187499999999717e-11,0.000000000000000000e+00
8.117187499999999273e-11,0.000000000000000000e+00
1.011718749999999883e-10,0.000000000000000000e+00
1.211718750000000097e-10,0.000000000000000000e+00
1.411718749999999923e-10,0.000000000000000000e+00
1.611718750000000008e-10,0.000000000000000000e+00
1.811718750000000093e-10,0.000000000000000000e+00
2.011718749999999919e-10,0.000000000000000000e+00
2.211718750000000004e-10,0.000000000000000000e+00
2.411718749999999830e-10,0.000000000000000000e+00
2.611718749999999657e-10,0.000000000000000000e+00
2.811718749999999483e-10,0.000000000000000000e+00
3.011718749999999826e-10,0.000000000000000000e+00
3.211718749999999653e-10,0.000000000000000000e+00
3.411718749999999479e-10,0.000000000000000000e+00
3.611718749999999823e-10,0.000000000000000000e+00
3.811718749999999649e-10,0.000000000000000000e+00
4.011718749999999475e-10,0.000000000000000000e+00
4.211718749999999819e-10,0.000000000000000000e+00
4.411718749999999645e-10,0.000000000000000000e+00
4.611718749999999471e-10,0.000000000000000000e+00
4.811718749999999815e-10,0.000000000000000000e+00
5.011718749999999124e-10,0.000000000000000000e+00
5.211718749999999467e-10,0.000000000000000000e+00
5.411718749999999811e-10,0.000000000000000000e+00
5.611718749999999120e-10,0.000000000000000000e+00
5.811718749999999463e-10,0.000000000000000000e+00
6.011718749999999807e-10,0.000000000000000000e+00
6.211718749999999116e-10,0.000000000000000000e+00
6.411718749999999459e-10,0.000000000000000000e+00
6.611718749999999803e-10,0.000000000000000000e+00
6.811718749999999112e-10,0.000000000000000000e+00
7.011718749999999455e-10,0.000000000000000000e+00
7.211718749999999799e-10,0.000000000000000000e+00
7.411718749999999108e-10,-8.000000000000000383e-04
7.611718749999999451e-10,-8.000000000000000383e-04
7.811718749999999795e-10,0.000000000000000000e+00
8.011718749999999104e-10,0.000000000000000000e+00
8.211718749999999447e-10,-8.000000000000000383e-04
8.411718749999999791e-10,-8.000000000000000383e-04
8.611718749999999100e-10,0.000000000000000000e+00
8.811718749999999443e-10,0.000000000000000000e+00
9.011718749999999787e-10,-8.000000000000000383e-04
9.211718749999999096e-10,-8.000000000000000383e-04
9.411718749999999439e-10,0.000000000000000000e+00
9.611718750000000817e-10,0.000000000000000000e+00
9.811718750000000126e-10,-8.000000000000000383e-04
1.001171874999999944e-09,-8.000000000000000383e-04
1.021171875000000081e-09,-1.600000000000000077e-03
1.041171875000000012e-09,-1.600000000000000077e-03
1.061171874999999943e-09,-8.000000000000000383e-04
1.081171875000000081e-09,-8.000000000000000383e-04
1.101171875000000012e-09,-1.600000000000000077e-03
1.121171874999999943e-09,-1.600000000000000077e-03
1.141171875000000080e-09,-1.600000000000000077e-03
1.161171875000000011e-09,-8.000000000000000383e-04
1.181171874999999942e-09,-8.000000000000000383e-04
1.201171875000000080e-09,-1.600000000000000077e-03
1.221171875000000011e-09,-1.600000000000000077e-03
1.241171874999999942e-09,-8.000000000000000383e-04
1.261171875000000080e-09,-8.000000000000000383e-04
1.281171875000000011e-09,-8.000000000000000383e-04
1.301171874999999942e-09,-8.000000000000000383e-04
1.321171875000000079e-09,-8.000000000000000383e-04
1.341171875000000010e-09,-8.000000000000000383e-04
1.361171874999999941e-09,0.000000000000000000e+00
1.381171875000000079e-09,0.000000000000000000e+00
1.401171875000000010e-09,-8.000000000000000383e-04
1.421171874999999941e-09,-8.000000000000000383e-04
1.441171875000000078e-09,0.000000000000000000e+00
1.461171875000000009e-09,0.000000000000000000e+00
1.481171874999999940e-09,-8.000000000000000383e-04
1.501171875000000078e-09,-8.000000000000000383e-04
1.521171875000000009e-09,0.000000000000000000e+00
1.541171874999999940e-09,0.000000000000000000e+00
1.561171875000000078e-09,-8.000000000000000383e-04
1.581171875000000009e-09,0.000000000000000000e+00
1.601171874999999940e-09,0.000000000000000000e+00
1.621171875000000077e-09,0.000000000000000000e+00
1.641171875000000008e-09,0.000000000000000000e+00
1.661171874999999939e-09,0.000000000000000000e+00
1.681171875000000077e-09,0.000000000000000000e+00
1.701171875000000008e-09,0.000000000000000000e+00
1.721171874999999939e-09,0.000000000000000000e+00
