# Time(s),Voltage(V)
1.609374999999999935e-11,-8.000000000000000383e-04
3.609374999999999491e-11,-8.000000000000000383e-04
5.609374999999999693e-11,0.000000000000000000e+00
7.609374999999999896e-11,0.000000000000000000e+00
9.609374999999999451e-11,-8.000000000000000383e-04
1.160937499999999901e-10,-8.000000000000000383e-04
1.360937499999999986e-10,0.000000000000000000e+00
1.560937499999999812e-10,0.000000000000000000e+00
1.760937499999999897e-10,0.000000000000000000e+00
1.960937499999999982e-10,0.000000000000000000e+00
2.160937499999999808e-10,0.000000000000000000e+00
2.360937500000000151e-10,-8.000000000000000383e-04
2.560937499999999978e-10,0.000000000000000000e+00
2.760937499999999804e-10,0.000000000000000000e+00
2.960937499999999630e-10,0.000000000000000000e+00
3.160937499999999974e-10,-8.000000000000000383e-04
3.360937499999999800e-10,0.000000000000000000e+00
3.560937499999999626e-10,0.000000000000000000e+00
3.760937499999999970e-10,0.000000000000000000e+00
3.960937499999999796e-10,0.000000000000000000e+00
4.160937499999999622e-10,0.000000000000000000e+00
4.360937499999999966e-10,0.000000000000000000e+00
4.560937499999999792e-10,0.000000000000000000e+00
4.760937499999999101e-10,0.000000000000000000e+00
4.960937500000000479e-10,0.000000000000000000e+00
5.160937499999999788e-10,0.000000000000000000e+00
5.360937499999999097e-10,0.000000000000000000e+00
5.560937500000000475e-10,0.000000000000000000e+00
5.760937499999999784e-10,0.000000000000000000e+00
5.960937499999999093e-10,0.000000000000000000e+00
6.160937500000000471e-10,0.000000000000000000e+00
6.360937499999999780e-10,0.000000000000000000e+00
6.560937499999999089e-10,0.000000000000000000e+00
6.760937500000000467e-10,0.000000000000000000e+00
6.960937499999999776e-10,0.000000000000000000e+00
7.160937499999999085e-10,0.000000000000000000e+00
7.360937500000000463e-10,0.000000000000000000e+00
7.560937499999999772e-10,0.000000000000000000e+00
7.760937499999999081e-10,0.000000000000000000e+00
7.960937500000000459e-10,0.000000000000000000e+00
8.160937499999999768e-10,0.000000000000000000e+00
8.360937499999999077e-10,0.000000000000000000e+00
8.560937500000000455e-10,0.000000000000000000e+00
8.760937499999999764e-10,0.000000000000000000e+00
8.960937499999999073e-10,0.000000000000000000e+00
9.160937500000000451e-10,0.000000000000000000e+00
9.360937499999999760e-10,0.000000000000000000e+00
9.560937499999999069e-10,0.000000000000000000e+00
9.760937500000000447e-10,0.000000000000000000e+00
