# Time(s),Voltage(V)
8.046874999999999677e-12,8.000000000000000383e-04
2.804687499999999847e-11,8.000000000000000383e-04
4.804687499999999726e-11,8.000000000000000383e-04
6.804687499999999928e-11,8.000000000000000383e-04
8.804687499999999484e-11,8.000000000000000383e-04
1.080468749999999904e-10,8.000000000000000383e-04
1.280468749999999989e-10,8.000000000000000383e-04
1.480468749999999815e-10,8.000000000000000383e-04
1.680468749999999900e-10,8.000000000000000383e-04
1.880468749999999985e-10,8.000000000000000383e-04
2.080468749999999811e-10,8.000000000000000383e-04
2.280468749999999896e-10,8.000000000000000383e-04
2.480468750000000239e-10,8.000000000000000383e-04
2.680468749999999549e-10,0.000000000000000000e+00
2.880468749999999892e-10,8.000000000000000383e-04
3.080468750000000235e-10,8.000000000000000383e-04
3.280468749999999545e-10,8.000000000000000383e-04
3.480468749999999888e-10,0.000000000000000000e+00
3.680468750000000231e-10,8.000000000000000383e-04
3.880468749999999541e-10,8.000000000000000383e-04
4.080468749999999884e-10,8.000000000000000383e-04
4.280468750000000227e-10,0.000000000000000000e+00
4.480468749999999537e-10,8.000000000000000383e-04
4.680468749999999880e-10,8.000000000000000383e-04
4.880468750000000223e-10,8.000000000000000383e-04
5.080468749999999533e-10,0.000000000000000000e+00
5.280468749999999876e-10,0.000000000000000000e+00
5.480468750000000219e-10,0.000000000000000000e+00
5.680468749999999529e-10,0.000000000000000000e+00
5.880468749999999872e-10,0.000000000000000000e+00
6.080468750000000215e-10,0.000000000000000000e+00
6.280468749999999525e-10,0.000000000000000000e+00
6.480468749999999868e-10,0.000000000000000000e+00
6.680468750000000211e-10,0.000000000000000000e+00
6.880468749999999521e-10,0.000000000000000000e+00
7.080468749999999864e-10,0.000000000000000000e+00
7.280468750000000207e-10,0.000000000000000000e+00
7.480468749999999517e-10,0.000000000000000000e+00
7.680468749999999860e-10,8.000000000000000383e-04
7.880468750000000203e-10,8.000000000000000383e-04
8.080468749999999513e-10,8.000000000000000383e-04
8.280468749999999856e-10,0.000000000000000000e+00
8.480468750000000199e-10,8.000000000000000383e-04
8.680468749999999509e-10,8.000000000000000383e-04
8.880468749999999852e-10,8.000000000000000383e-04
9.080468750000000195e-10,0.000000000000000000e+00
9.280468749999999505e-10,8.000000000000000383e-04
9.480468749999998814e-10,8.000000000000000383e-04
9.680468750000000191e-10,8.000000000000000383e-04
9.880468749999999501e-10,0.000000000000000000e+00
1.008046874999999881e-09,8.000000000000000383e-04
1.028046875000000019e-09,8.000000000000000383e-04
1.048046874999999950e-09,8.000000000000000383e-04
1.068046874999999881e-09,8.000000000000000383e-04
1.088046875000000018e-09,8.000000000000000383e-04
1.108046874999999949e-09,8.000000000000000383e-04
1.128046874999999880e-09,8.000000000000000383e-04
1.148046875000000018e-09,8.000000000000000383e-04
1.168046874999999949e-09,8.000000000000000383e-04
1.188046874999999880e-09,8.000000000000000383e-04
1.208046875000000018e-09,8.000000000000000383e-04
1.228046874999999948e-09,8.000000000000000383e-04
1.248046874999999879e-09,8.000000000000000383e-04
1.268046875000000017e-09,8.000000000000000383e-04
1.288046874999999948e-09,8.000000000000000383e-04
1.308046874999999879e-09,8.000000000000000383e-04
1.328046875000000017e-09,8.000000000000000383e-04
1.348046874999999948e-09,8.000000000000000383e-04
1.368046874999999879e-09,8.000000000000000383e-04
1.388046875000000016e-09,8.000000000000000383e-04
1.408046874999999947e-09,8.000000000000000383e-04
1.428046874999999878e-09,8.000000000000000383e-04
1.448046875000000016e-09,8.000000000000000383e-04
1.468046874999999947e-09,8.000000000000000383e-04
1.488046874999999878e-09,8.000000000000000383e-04
1.508046875000000016e-09,8.000000000000000383e-04
1.528046874999999946e-09,8.000000000000000383e-04
1.548046874999999877e-09,8.000000000000000383e-04
1.568046875000000015e-09,8.000000000000000383e-04
1.588046874999999946e-09,8.000000000000000383e-04
1.608046874999999877e-09,8.000000000000000383e-04
1.628046875000000015e-09,8.000000000000000383e-04
1.648046874999999946e-09,8.000000000000000383e-04
1.668046874999999877e-09,8.000000000000000383e-04
1.688046875000000014e-09,0.000000000000000000e+00
1.708046874999999945e-09,8.000000000000000383e-04
1.728046874999999876e-09,8.000000000000000383e-04
1.748046875000000014e-09,8.000000000000000383e-04
1.768046874999999945e-09,0.000000000000000000e+00
1.788046874999999876e-09,8.000000000000000383e-04
1.808046875000000014e-09,8.000000000000000383e-04
1.828046874999999944e-09,8.000000000000000383e-04
1.848046874999999875e-09,0.000000000000000000e+00
1.868046874999999806e-09,8.000000000000000383e-04
1.888046874999999737e-09,8.000000000000000383e-04
1.908046875000000082e-09,8.000000000000000383e-04
1.928046875000000013e-09,0.000000000000000000e+00
1.948046874999999944e-09,0.000000000000000000e+00
1.968046874999999875e-09,0.000000000000000000e+00
1.988046874999999806e-09,0.000000000000000000e+00
2.008046874999999736e-09,0.000000000000000000e+00
2.028046875000000081e-09,0.000000000000000000e+00
2.048046875000000012e-09,0.000000000000000000e+00
2.068046874999999943e-09,0.000000000000000000e+00
2.088046874999999874e-09,0.000000000000000000e+00
2.108046874999999805e-09,0.000000000000000000e+00
2.128046874999999736e-09,0.000000000000000000e+00
2.148046875000000080e-09,0.000000000000000000e+00
2.168046875000000011e-09,0.000000000000000000e+00
2.188046874999999942e-09,8.000000000000000383e-04
2.208046874999999873e-09,8.000000000000000383e-04
2.228046874999999804e-09,8.000000000000000383e-04
2.248046874999999735e-09,0.000000000000000000e+00
2.268046875000000079e-09,8.000000000000000383e-04
2.288046875000000010e-09,8.000000000000000383e-04
2.308046874999999941e-09,8.000000000000000383e-04
2.328046874999999872e-09,0.000000000000000000e+00
2.348046874999999803e-09,8.000000000000000383e-04
2.368046874999999734e-09,8.000000000000000383e-04
2.388046875000000079e-09,8.000000000000000383e-04
