# Time(s),Voltage(V)
3.124999999999999811e-13,0.000000000000000000e+00
2.031249999999999771e-11,0.000000000000000000e+00
4.031249999999999650e-11,0.000000000000000000e+00
6.031250000000000498e-11,0.000000000000000000e+00
8.031250000000000054e-11,0.000000000000000000e+00
1.003124999999999961e-10,0.000000000000000000e+00
1.203124999999999917e-10,0.000000000000000000e+00
1.403124999999999743e-10,0.000000000000000000e+00
1.603124999999999828e-10,0.000000000000000000e+00
1.803124999999999913e-10,0.000000000000000000e+00
2.003124999999999739e-10,0.000000000000000000e+00
2.203124999999999824e-10,0.000000000000000000e+00
2.403124999999999909e-10,0.000000000000000000e+00
2.603124999999999735e-10,0.000000000000000000e+00
2.803124999999999561e-10,-8.000000000000000383e-04
3.003124999999999905e-10,0.000000000000000000e+00
3.203124999999999731e-10,0.000000000000000000e+00
3.403124999999999557e-10,0.000000000000000000e+00
3.603124999999999901e-10,-8.000000000000000383e-04
3.803124999999999727e-10,0.000000000000000000e+00
4.003124999999999553e-10,0.000000000000000000e+00
4.203124999999999897e-10,0.000000000000000000e+00
4.403124999999999723e-10,-8.000000000000000383e-04
4.603124999999999549e-10,0.000000000000000000e+00
4.803125000000000410e-10,0.000000000000000000e+00
5.003124999999999719e-10,0.000000000000000000e+00
5.203125000000000062e-10,0.000000000000000000e+00
5.403125000000000406e-10,0.000000000000000000e+00
5.603124999999999715e-10,0.000000000000000000e+00
5.803125000000000058e-10,0.000000000000000000e+00
6.003125000000000402e-10,0.000000000000000000e+00
6.203124999999999711e-10,0.000000000000000000e+00
6.403125000000000054e-10,0.000000000000000000e+00
6.603125000000000398e-10,0.000000000000000000e+00
6.803124999999999707e-10,0.000000000000000000e+00
7.003125000000000050e-10,0.000000000000000000e+00
7.203125000000000394e-10,0.000000000000000000e+00
7.403124999999999703e-10,0.000000000000000000e+00
7.603125000000000046e-10,0.000000000000000000e+00
7.803125000000000390e-10,0.000000000000000000e+00
8.003124999999999699e-10,0.000000000000000000e+00
8.203125000000000042e-10,0.000000000000000000e+00
8.403125000000000386e-10,0.000000000000000000e+00
8.603124999999999695e-10,0.000000000000000000e+00
8.803125000000000038e-10,0.000000000000000000e+00
9.003125000000000382e-10,0.000000000000000000e+00
9.203124999999999691e-10,0.000000000000000000e+00
9.403124999999997966e-10,0.000000000000000000e+00
9.603124999999999344e-10,0.000000000000000000e+00
9.803124999999998653e-10,0.000000000000000000e+00
1.000312499999999796e-09,0.000000000000000000e+00
1.020312499999999934e-09,0.000000000000000000e+00
1.040312499999999865e-09,0.000000000000000000e+00
1.060312499999999796e-09,0.000000000000000000e+00
1.080312499999999934e-09,-8.000000000000000383e-04
1.100312499999999865e-09,0.000000000000000000e+00
1.120312499999999795e-09,0.000000000000000000e+00
1.140312499999999933e-09,0.000000000000000000e+00
1.160312499999999864e-09,0.000000000000000000e+00
1.180312499999999795e-09,0.000000000000000000e+00
1.200312499999999933e-09,-8.000000000000000383e-04
1.220312499999999864e-09,0.000000000000000000e+00
1.240312499999999795e-09,0.000000000000000000e+00
1.260312499999999932e-09,0.000000000000000000e+00
1.280312499999999863e-09,0.000000000000000000e+00
1.300312499999999794e-09,0.000000000000000000e+00
1.320312499999999932e-09,0.000000000000000000e+00
1.340312499999999863e-09,0.000000000000000000e+00
1.360312499999999794e-09,0.000000000000000000e+00
1.380312499999999932e-09,0.000000000000000000e+00
1.400312499999999863e-09,0.000000000000000000e+00
1.420312499999999793e-09,0.000000000000000000e+00
1.440312499999999931e-09,0.000000000000000000e+00
1.460312499999999862e-09,0.000000000000000000e+00
1.480312499999999793e-09,0.000000000000000000e+00
1.500312499999999931e-09,0.000000000000000000e+00
1.520312499999999862e-09,0.000000000000000000e+00
1.540312499999999793e-09,0.000000000000000000e+00
1.560312499999999930e-09,0.000000000000000000e+00
1.580312499999999861e-09,0.000000000000000000e+00
1.600312499999999792e-09,-8.000000000000000383e-04
1.620312499999999930e-09,0.000000000000000000e+00
1.640312499999999861e-09,0.000000000000000000e+00
1.660312499999999792e-09,0.000000000000000000e+00
1.680312499999999930e-09,-8.000000000000000383e-04
1.700312499999999861e-09,0.000000000000000000e+00
1.720312499999999791e-09,0.000000000000000000e+00
1.740312499999999929e-09,0.000000000000000000e+00
1.760312499999999860e-09,-8.000000000000000383e-04
1.780312499999999791e-09,0.000000000000000000e+00
1.800312499999999929e-09,0.000000000000000000e+00
1.820312499999999860e-09,0.000000000000000000e+00
1.840312499999999791e-09,0.000000000000000000e+00
1.860312499999999928e-09,0.000000000000000000e+00
1.880312499999999653e-09,0.000000000000000000e+00
1.900312499999999997e-09,0.000000000000000000e+00
1.920312499999999928e-09,0.000000000000000000e+00
1.940312499999999859e-09,0.000000000000000000e+00
1.960312499999999790e-09,0.000000000000000000e+00
1.980312499999999721e-09,0.000000000000000000e+00
2.000312499999999652e-09,0.000000000000000000e+00
2.020312499999999996e-09,0.000000000000000000e+00
2.040312499999999927e-09,-8.000000000000000383e-04
2.060312499999999858e-09,0.000000000000000000e+00
2.080312499999999789e-09,0.000000000000000000e+00
2.100312499999999720e-09,0.000000000000000000e+00
2.120312499999999651e-09,-8.000000000000000383e-04
2.140312499999999995e-09,0.000000000000000000e+00
2.160312499999999926e-09,0.000000000000000000e+00
2.180312499999999857e-09,0.000000000000000000e+00
2.200312499999999788e-09,-8.000000000000000383e-04
2.220312499999999719e-09,0.000000000000000000e+00
2.240312499999999650e-09,0.000000000000000000e+00
2.260312499999999995e-09,0.000000000000000000e+00
2.280312499999999926e-09,0.000000000000000000e+00
2.300312499999999857e-09,0.000000000000000000e+00
2.320312499999999787e-09,0.000000000000000000e+00
2.340312499999999718e-09,0.000000000000000000e+00
2.360312499999999649e-09,0.000000000000000000e+00
2.380312499999999994e-09,0.000000000000000000e+00
2.400312499999999925e-09,0.000000000000000000e+00
2.420312499999999856e-09,0.000000000000000000e+00
2.440312499999999787e-09,-8.000000000000000383e-04
2.460312499999999718e-09,0.000000000000000000e+00
2.480312499999999649e-09,0.000000000000000000e+00
2.500312499999999993e-09,0.000000000000000000e+00
2.520312499999999924e-09,-8.000000000000000383e-04
2.540312499999999855e-09,0.000000000000000000e+00
2.560312499999999786e-09,0.000000000000000000e+00
2.580312499999999717e-09,0.000000000000000000e+00
2.600312499999999648e-09,-8.000000000000000383e-04
2.620312499999999579e-09,0.000000000000000000e+00
2.640312499999999923e-09,0.000000000000000000e+00
2.660312499999999854e-09,0.000000000000000000e+00
2.680312499999999785e-09,0.000000000000000000e+00
2.700312499999999716e-09,0.000000000000000000e+00
2.720312499999999647e-09,0.000000000000000000e+00
2.740312499999999578e-09,0.000000000000000000e+00
2.760312499999999922e-09,0.000000000000000000e+00
2.780312499999999853e-09,0.000000000000000000e+00
2.800312499999999784e-09,0.000000000000000000e+00
2.820312499999999715e-09,0.000000000000000000e+00
2.840312499999999646e-09,0.000000000000000000e+00
2.860312499999999577e-09,0.000000000000000000e+00
2.880312499999999922e-09,0.000000000000000000e+00
2.900312499999999853e-09,0.000000000000000000e+00
2.920312499999999783e-09,0.000000000000000000e+00
2.940312499999999714e-09,0.000000000000000000e+00
2.960312499999999645e-09,0.000000000000000000e+00
2.980312499999999576e-09,0.000000000000000000e+00
3.000312499999999921e-09,0.000000000000000000e+00
3.020312499999999852e-09,0.000000000000000000e+00
3.040312499999999783e-09,0.000000000000000000e+00
3.060312499999999714e-09,0.000000000000000000e+00
3.080312499999999645e-09,0.000000000000000000e+00
3.100312499999999575e-09,0.000000000000000000e+00
3.120312499999999920e-09,0.000000000000000000e+00
3.140312499999999851e-09,0.000000000000000000e+00
3.160312499999999782e-09,0.000000000000000000e+00
3.180312499999999713e-09,0.000000000000000000e+00
3.200312499999999644e-09,0.000000000000000000e+00
3.220312499999999575e-09,0.000000000000000000e+00
3.240312499999999919e-09,0.000000000000000000e+00
3.260312499999999850e-09,0.000000000000000000e+00
3.280312499999999781e-09,0.000000000000000000e+00
3.300312499999999712e-09,0.000000000000000000e+00
3.320312499999999643e-09,0.000000000000000000e+00
3.340312499999999574e-09,0.000000000000000000e+00
3.360312499999999918e-09,0.000000000000000000e+00
3.380312499999999849e-09,0.000000000000000000e+00
3.400312499999999780e-09,0.000000000000000000e+00
3.420312499999999711e-09,0.000000000000000000e+00
3.440312499999999642e-09,0.000000000000000000e+00
3.460312499999999573e-09,0.000000000000000000e+00
3.480312499999999918e-09,0.000000000000000000e+00
3.500312499999999849e-09,0.000000000000000000e+00
3.520312499999999779e-09,0.000000000000000000e+00
