# Time(s),Voltage(V)
1.531249999999999882e-11,0.000000000000000000e+00
3.531250000000000084e-11,0.000000000000000000e+00
5.531249999999999640e-11,-8.000000000000000383e-04
7.531249999999999196e-11,-8.000000000000000383e-04
9.531250000000000044e-11,0.000000000000000000e+00
1.153124999999999831e-10,0.000000000000000000e+00
1.353124999999999916e-10,-8.000000000000000383e-04
1.553124999999999742e-10,-8.000000000000000383e-04
1.753124999999999827e-10,0.000000000000000000e+00
1.953124999999999912e-10,0.000000000000000000e+00
2.153124999999999738e-10,-8.000000000000000383e-04
2.353125000000000081e-10,-8.000000000000000383e-04
2.553124999999999908e-10,0.000000000000000000e+00
2.753124999999999734e-10,0.000000000000000000e+00
2.953124999999999560e-10,8.000000000000000383e-04
3.153124999999999904e-10,8.000000000000000383e-04
3.353124999999999730e-10,0.000000000000000000e+00
3.553124999999999556e-10,0.000000000000000000e+00
3.753124999999999900e-10,8.000000000000000383e-04
3.953124999999999726e-10,8.000000000000000383e-04
4.153124999999999552e-10,0.000000000000000000e+00
4.353124999999999896e-10,0.000000000000000000e+00
4.553124999999999722e-10,8.000000000000000383e-04
4.753124999999999548e-10,8.000000000000000383e-04
4.953124999999999892e-10,8.000000000000000383e-04
5.153124999999999201e-10,0.000000000000000000e+00
5.353124999999999544e-10,8.000000000000000383e-04
5.553124999999999888e-10,8.000000000000000383e-04
5.753124999999999197e-10,8.000000000000000383e-04
5.953124999999999540e-10,8.000000000000000383e-04
6.153124999999999884e-10,0.000000000000000000e+00
6.353124999999999193e-10,8.000000000000000383e-04
6.553124999999999536e-10,8.000000000000000383e-04
6.753124999999999880e-10,0.000000000000000000e+00
6.953124999999999189e-10,0.000000000000000000e+00
7.153124999999999532e-10,8.000000000000000383e-04
7.353124999999999876e-10,8.000000000000000383e-04
7.553124999999999185e-10,0.000000000000000000e+00
7.753124999999999528e-10,0.000000000000000000e+00
7.953124999999999872e-10,0.000000000000000000e+00
8.153124999999999181e-10,0.000000000000000000e+00
8.353124999999999524e-10,0.000000000000000000e+00
8.553124999999999868e-10,0.000000000000000000e+00
8.753124999999999177e-10,0.000000000000000000e+00
8.953124999999999520e-10,0.000000000000000000e+00
9.153124999999999864e-10,0.000000000000000000e+00
9.353124999999999173e-10,0.000000000000000000e+00
9.553124999999998482e-10,-8.000000000000000383e-04
9.753124999999999860e-10,-8.000000000000000383e-04
9.953124999999999169e-10,0.000000000000000000e+00
1.015312499999999848e-09,0.000000000000000000e+00
1.035312499999999986e-09,-8.000000000000000383e-04
1.055312499999999917e-09,0.000000000000000000e+00
1.075312499999999847e-09,0.000000000000000000e+00
1.095312499999999985e-09,0.000000000000000000e+00
1.115312499999999916e-09,0.000000000000000000e+00
1.135312499999999847e-09,0.000000000000000000e+00
1.155312499999999985e-09,0.000000000000000000e+00
1.175312499999999916e-09,0.000000000000000000e+00
1.195312499999999847e-09,0.000000000000000000e+00
1.215312499999999984e-09,0.000000000000000000e+00
1.235312499999999915e-09,0.000000000000000000e+00
1.255312499999999846e-09,0.000000000000000000e+00
1.275312499999999984e-09,0.000000000000000000e+00
1.295312499999999915e-09,0.000000000000000000e+00
1.315312499999999846e-09,0.000000000000000000e+00
1.335312499999999984e-09,8.000000000000000383e-04
1.355312499999999915e-09,8.000000000000000383e-04
1.375312499999999845e-09,0.000000000000000000e+00
1.395312499999999983e-09,8.000000000000000383e-04
1.415312499999999914e-09,8.000000000000000383e-04
1.435312499999999845e-09,8.000000000000000383e-04
1.455312499999999983e-09,0.000000000000000000e+00
1.475312499999999914e-09,8.000000000000000383e-04
1.495312499999999845e-09,8.000000000000000383e-04
1.515312499999999982e-09,8.000000000000000383e-04
1.535312499999999913e-09,0.000000000000000000e+00
1.555312499999999844e-09,8.000000000000000383e-04
1.575312499999999982e-09,8.000000000000000383e-04
1.595312499999999913e-09,8.000000000000000383e-04
1.615312499999999844e-09,8.000000000000000383e-04
1.635312499999999982e-09,8.000000000000000383e-04
1.655312499999999913e-09,8.000000000000000383e-04
1.675312499999999843e-09,8.000000000000000383e-04
1.695312499999999981e-09,8.000000000000000383e-04
1.715312499999999912e-09,8.000000000000000383e-04
1.735312499999999843e-09,8.000000000000000383e-04
1.755312499999999981e-09,8.000000000000000383e-04
1.775312499999999912e-09,8.000000000000000383e-04
1.795312499999999843e-09,8.000000000000000383e-04
1.815312499999999980e-09,0.000000000000000000e+00
1.835312499999999911e-09,8.000000000000000383e-04
1.855312499999999842e-09,8.000000000000000383e-04
1.875312500000000187e-09,8.000000000000000383e-04
1.895312499999999704e-09,0.000000000000000000e+00
1.915312500000000049e-09,8.000000000000000383e-04
1.935312499999999980e-09,8.000000000000000383e-04
1.955312499999999911e-09,8.000000000000000383e-04
1.975312499999999841e-09,0.000000000000000000e+00
1.995312499999999772e-09,8.000000000000000383e-04
2.015312499999999703e-09,8.000000000000000383e-04
2.035312500000000048e-09,8.000000000000000383e-04
2.055312499999999979e-09,0.000000000000000000e+00
2.075312499999999910e-09,0.000000000000000000e+00
2.095312499999999841e-09,0.000000000000000000e+00
2.115312499999999772e-09,0.000000000000000000e+00
2.135312499999999703e-09,0.000000000000000000e+00
2.155312500000000047e-09,0.000000000000000000e+00
2.175312499999999978e-09,0.000000000000000000e+00
2.195312499999999909e-09,0.000000000000000000e+00
2.215312499999999840e-09,0.000000000000000000e+00
2.235312499999999771e-09,0.000000000000000000e+00
2.255312499999999702e-09,0.000000000000000000e+00
2.275312500000000046e-09,0.000000000000000000e+00
2.295312499999999977e-09,0.000000000000000000e+00
2.315312499999999908e-09,0.000000000000000000e+00
2.335312499999999839e-09,0.000000000000000000e+00
2.355312499999999770e-09,-8.000000000000000383e-04
2.375312499999999701e-09,0.000000000000000000e+00
2.395312500000000045e-09,0.000000000000000000e+00
2.415312499999999976e-09,0.000000000000000000e+00
2.435312499999999907e-09,-8.000000000000000383e-04
2.455312499999999838e-09,-8.000000000000000383e-04
2.475312499999999769e-09,0.000000000000000000e+00
2.495312499999999700e-09,0.000000000000000000e+00
2.515312500000000045e-09,-8.000000000000000383e-04
2.535312499999999976e-09,-8.000000000000000383e-04
2.555312499999999907e-09,0.000000000000000000e+00
2.575312499999999837e-09,0.000000000000000000e+00
2.595312499999999768e-09,0.000000000000000000e+00
2.615312499999999699e-09,-8.000000000000000383e-04
2.635312499999999630e-09,0.000000000000000000e+00
2.655312499999999975e-09,0.000000000000000000e+00
2.675312499999999906e-09,0.000000000000000000e+00
2.695312499999999837e-09,0.000000000000000000e+00
2.715312499999999768e-09,0.000000000000000000e+00
2.735312499999999699e-09,0.000000000000000000e+00
2.755312499999999629e-09,0.000000000000000000e+00
2.775312499999999974e-09,0.000000000000000000e+00
2.795312499999999905e-09,0.000000000000000000e+00
2.815312499999999836e-09,0.000000000000000000e+00
2.835312499999999767e-09,0.000000000000000000e+00
2.855312499999999698e-09,-8.000000000000000383e-04
2.875312499999999629e-09,0.000000000000000000e+00
2.895312499999999973e-09,0.000000000000000000e+00
2.915312499999999904e-09,0.000000000000000000e+00
2.935312499999999835e-09,-8.000000000000000383e-04
2.955312499999999766e-09,0.000000000000000000e+00
2.975312499999999697e-09,0.000000000000000000e+00
2.995312499999999628e-09,0.000000000000000000e+00
3.015312499999999972e-09,-8.000000000000000383e-04
3.035312499999999903e-09,0.000000000000000000e+00
3.055312499999999834e-09,0.000000000000000000e+00
3.075312499999999765e-09,0.000000000000000000e+00
3.095312499999999696e-09,0.000000000000000000e+00
3.115312499999999627e-09,0.000000000000000000e+00
3.135312499999999972e-09,0.000000000000000000e+00
3.155312499999999903e-09,0.000000000000000000e+00
3.175312499999999833e-09,0.000000000000000000e+00
3.195312499999999764e-09,0.000000000000000000e+00
3.215312499999999695e-09,0.000000000000000000e+00
3.235312499999999626e-09,0.000000000000000000e+00
3.255312499999999971e-09,0.000000000000000000e+00
3.275312499999999902e-09,-8.000000000000000383e-04
3.295312499999999833e-09,-8.000000000000000383e-04
3.315312499999999764e-09,0.000000000000000000e+00
