tau_tdds,signal1,reference1,signal2,reference2,signal1_cts_s,reference1_cts_s,signal2_cts_s,reference2_cts_s,contrast
1198.8880208333335,8117,7013,8305,6766,239763.69230769228,207153.23076923075,245316.92307692303,199857.23076923075,0.9773630343166767
1223.953125,8208,6974,8299,6810,242451.69230769228,206001.23076923075,245139.69230769228,201156.92307692306,0.9890348234727075
1249.0182291666667,8147,7169,8311,6809,240649.84615384613,211761.23076923075,245494.15384615381,201127.3846153846,0.9802671158705331
1274.0833333333335,8422,7079,8364,6872,248772.92307692303,209102.7692307692,247059.69230769228,202988.30769230766,1.0069344811095169
1299.1484375,8256,7022,8175,6809,243869.53846153844,207419.0769230769,241476.92307692303,201127.3846153846,1.009908256880734
1324.2135416666667,8264,7144,8288,6758,244105.84615384613,211022.7692307692,244814.7692307692,199620.92307692306,0.997104247104247
1349.2786458333335,8184,7028,8271,6828,241742.7692307692,207596.30769230766,244312.61538461535,201688.61538461535,0.9894813202756619
1374.34375,8148,7010,8260,6900,240679.3846153846,207064.61538461535,243987.69230769228,203815.3846153846,0.9864406779661017
1399.4088541666667,8212,6840,8344,6809,242569.84615384613,202043.0769230769,246468.92307692303,201127.3846153846,0.9841802492809204
1424.4739583333335,8277,6990,8185,6731,244489.84615384613,206473.84615384613,241772.30769230766,198823.3846153846,1.011240073304826
1449.5390625,8257,7028,8369,6924,243899.07692307688,207596.30769230766,247207.3846153846,204524.30769230766,0.9866172780499463
1474.6041666666667,8405,7093,8288,6884,248270.7692307692,209516.30769230766,244814.7692307692,203342.7692307692,1.0141167953667953
1499.6692708333335,8199,7179,8276,6888,242185.84615384613,212056.61538461535,244460.30769230766,203460.92307692306,0.9906959884001934
1524.734375,8231,6989,8235,6905,243131.07692307688,206444.30769230766,243249.23076923072,203963.0769230769,0.9995142683667274
1549.7994791666667,8176,7139,8271,6862,241506.4615384615,210875.0769230769,244312.61538461535,202692.92307692306,0.9885140853584814
1574.8645833333335,8326,7106,8302,6796,245937.23076923072,209900.30769230766,245228.30769230766,200743.3846153846,1.002890869669959
1599.9296875,8098,7054,8320,6924,239202.4615384615,208364.30769230766,245759.99999999997,204524.30769230766,0.9733173076923077
1624.9947916666667,8271,7052,8326,6898,244312.61538461535,208305.23076923075,245937.23076923072,203756.30769230766,0.9933941868844584
1650.0598958333335,8297,7002,8282,6995,245080.61538461535,206828.30769230766,244637.53846153844,206621.53846153844,1.0018111567254286
1675.125,8361,7132,8226,7022,246971.07692307688,210668.30769230766,242983.3846153846,207419.0769230769,1.0164113785557987
1700.1901041666667,8219,7016,8092,6810,242776.61538461535,207241.84615384613,239025.23076923072,201156.92307692306,1.0156945130993573
1725.2552083333335,8384,6958,8310,6773,247650.4615384615,205528.61538461535,245464.61538461535,200063.99999999997,1.0089049338146812
1750.3203125,8209,6989,8335,6866,242481.23076923072,206444.30769230766,246203.07692307688,202811.0769230769,0.984883023395321
1775.3854166666667,8210,6963,8194,6821,242510.7692307692,205676.30769230766,242038.15384615381,201481.84615384613,1.0019526482792287
1800.4505208333335,8243,7095,8216,6868,243485.53846153844,209575.3846153846,242687.99999999997,202870.15384615381,1.003286270691334
1825.515625,8055,7090,8325,6811,237932.30769230766,209427.69230769228,245907.69230769228,201186.4615384615,0.9675675675675676
1850.5807291666667,8259,7095,8232,6617,243958.15384615381,209575.3846153846,243160.61538461535,195455.99999999997,1.0032798833819243
1875.6458333333335,8103,6973,8209,6703,239350.15384615381,205971.69230769228,242481.23076923072,197996.30769230766,0.9870873431599464
1900.7109375,8220,7104,8261,6765,242806.15384615381,209841.23076923075,244017.23076923072,199827.69230769228,0.9950369204696768
1925.7760416666667,8362,6985,8326,6632,247000.61538461535,206326.15384615381,245937.23076923072,195899.0769230769,1.0043238049483545
1950.8411458333335,8293,6972,8054,6688,244962.4615384615,205942.15384615381,237902.7692307692,197553.23076923075,1.0296746958033276
1975.90625,8291,6962,8273,6827,244903.3846153846,205646.7692307692,244371.69230769228,201659.0769230769,1.0021757524477215
2000.9713541666667,8294,7151,8241,6816,244991.99999999997,211229.53846153844,243426.4615384615,201334.15384615381,1.0064312583424342
2026.0364583333335,8381,6931,8109,6844,247561.84615384613,204731.0769230769,239527.3846153846,202161.23076923075,1.0335429769392033
2051.1015625,8154,6862,8223,6839,240856.61538461535,202692.92307692306,242894.7692307692,202013.53846153844,0.9916089018606348
2076.166666666667,8241,7075,8288,6881,243426.4615384615,208984.61538461535,244814.7692307692,203254.15384615381,0.9943291505791506
2101.2317708333335,8042,6896,8290,6777,237548.30769230766,203697.23076923075,244873.84615384613,200182.15384615381,0.9700844390832328
2126.296875,8259,7066,8333,6812,243958.15384615381,208718.7692307692,246143.99999999997,201215.99999999997,0.9911196447857914
2151.361979166667,8069,7098,8326,6706,238345.84615384613,209663.99999999997,245937.23076923072,198084.92307692306,0.9691328368964689
2176.4270833333335,8277,7106,8330,6758,244489.84615384613,209900.30769230766,246055.3846153846,199620.92307692306,0.9936374549819929
2201.4921875,8156,7051,8143,6776,240915.69230769228,208275.69230769228,240531.69230769228,200152.61538461535,1.0015964632199434
2226.557291666667,8339,6842,8390,6775,246321.23076923072,202102.15384615381,247827.69230769228,200123.0769230769,0.9939213349225268
2251.6223958333335,8216,7041,8348,6692,242687.99999999997,207980.30769230766,246587.07692307688,197671.3846153846,0.9841878294202204
2276.6875,8225,7007,8286,6908,242953.84615384613,206975.99999999997,244755.69230769228,204051.69230769228,0.9926381848901762
2301.752604166667,8274,7233,8294,6757,244401.23076923072,213651.69230769228,244991.99999999997,199591.3846153846,0.9975886182782735
2326.8177083333335,8386,7053,8254,6846,247709.53846153844,208334.7692307692,243810.4615384615,202220.30769230766,1.0159922461836686
2351.8828125,8217,7027,8373,6828,242717.53846153844,207566.7692307692,247325.53846153844,201688.61538461535,0.9813686850591186
2376.947916666667,8348,6974,8226,6770,246587.07692307688,206001.23076923075,242983.3846153846,199975.3846153846,1.0148310235837588
2402.0130208333335,8302,6946,8194,6785,245228.30769230766,205174.15384615381,242038.15384615381,200418.4615384615,1.0131803758847937
2427.078125,8193,6942,8179,6922,242008.61538461535,205055.99999999997,241595.07692307688,204465.23076923075,1.0017117006969067
2452.143229166667,8232,6940,8172,6818,243160.61538461535,204996.92307692303,241388.30769230766,201393.23076923075,1.0073421439060206
2477.2083333333335,8199,7024,8217,6929,242185.84615384613,207478.15384615381,242717.53846153844,204671.99999999997,0.9978094194961665
2502.2734375,8249,6963,8329,6912,243662.7692307692,205676.30769230766,246025.84615384613,204169.84615384613,0.9903950054028094
2527.338541666667,8243,6977,8078,6780,243485.53846153844,206089.84615384613,238611.69230769228,200270.7692307692,1.0204258479821737
2552.4036458333335,8224,7171,8230,6945,242924.30769230766,211820.30769230766,243101.53846153844,205144.61538461535,0.9992709599027947
2577.46875,8332,6831,8357,6919,246114.4615384615,201777.23076923075,246852.92307692303,204376.61538461535,0.9970084958717244
2602.533854166667,8379,7037,8226,6785,247502.7692307692,207862.15384615381,242983.3846153846,200418.4615384615,1.0185995623632385
2627.5989583333335,8401,6962,8252,6876,248152.61538461535,205646.7692307692,243751.3846153846,203106.4615384615,1.01805622879302
2652.6640625,8246,7028,8289,6676,243574.15384615381,207596.30769230766,244844.30769230766,197198.7692307692,0.9948124019785257
2677.729166666667,8062,7092,8169,6647,238139.07692307688,209486.7692307692,241299.69230769228,196342.15384615381,0.9869017015546578
2702.7942708333335,8314,7023,8185,6800,245582.7692307692,207448.61538461535,241772.30769230766,200861.53846153844,1.0157605375687233
2727.859375,8268,7008,8095,6735,244223.99999999997,207005.53846153844,239113.84615384613,198941.53846153844,1.021371216800494
2752.924479166667,8199,7003,8259,6634,242185.84615384613,206857.84615384613,243958.15384615381,195958.15384615381,0.9927351979658554
2777.9895833333335,8240,7080,8191,6861,243396.92307692303,209132.30769230766,241949.53846153844,202663.3846153846,1.0059821755585399
2803.0546875,8447,7156,8208,6831,249511.3846153846,211377.23076923075,242451.69230769228,201777.23076923075,1.0291179337231968
2828.119791666667,8203,6969,8310,6765,242303.99999999997,205853.53846153844,245464.61538461535,199827.69230769228,0.9871239470517449
2853.1848958333335,8330,7197,8339,6779,246055.3846153846,212588.30769230766,246321.23076923072,200241.23076923075,0.9989207339009474
2878.25,8185,6993,8193,6897,241772.30769230766,206562.4615384615,242008.61538461535,203726.7692307692,0.9990235566947394
2903.315104166667,8168,7124,8296,6763,241270.15384615381,210431.99999999997,245051.07692307688,199768.61538461535,0.9845708775313404
2928.3802083333335,8169,7191,8301,6815,241299.69230769228,212411.0769230769,245198.7692307692,201304.61538461535,0.9840983014094687
2953.4453125,8359,7004,8320,6804,246911.99999999997,206887.3846153846,245759.99999999997,200979.69230769228,1.0046875
2978.510416666667,8258,7160,8219,6826,243928.61538461535,211495.3846153846,242776.61538461535,201629.53846153844,1.004745102810561
3003.5755208333335,8279,7018,8083,6809,244548.92307692303,207300.92307692303,238759.3846153846,201127.3846153846,1.0242484226153656
3028.640625,8188,7078,8158,6730,241860.92307692303,209073.23076923075,240974.7692307692,198793.84615384613,1.0036773719048786
3053.705729166667,8211,6992,8136,7005,242540.30769230766,206532.92307692303,240324.92307692303,206916.92307692303,1.0092182890855457
3078.7708333333335,8222,7118,8234,6850,242865.23076923072,210254.7692307692,243219.69230769228,202338.4615384615,0.9985426281272771
3103.8359375,8184,7045,8368,6813,241742.7692307692,208098.4615384615,247177.84615384613,201245.53846153844,0.9780114722753346
3128.901041666667,8253,7022,8158,6911,243780.92307692303,207419.0769230769,240974.7692307692,204140.30769230766,1.0116450110321158
3153.9661458333335,8301,6995,8283,6845,245198.7692307692,206621.53846153844,244667.07692307688,202190.7692307692,1.0021731256791018
3179.03125,8339,6995,8289,6940,246321.23076923072,206621.53846153844,244844.30769230766,204996.92307692303,1.0060320907226445
3204.096354166667,8316,7062,8294,6904,245641.84615384613,208600.61538461535,244991.99999999997,203933.53846153844,1.0026525198938991
3229.1614583333335,8236,6993,8091,6786,243278.7692307692,206562.4615384615,238995.69230769228,200447.99999999997,1.017921146953405
3254.2265625,8338,6869,8200,6950,246291.69230769228,202899.69230769228,242215.3846153846,205292.30769230766,1.016829268292683
3279.291666666667,8252,6937,8169,6917,243751.3846153846,204908.30769230766,241299.69230769228,204317.53846153844,1.0101603623454523
3304.3567708333335,8293,7047,8289,6901,244962.4615384615,208157.53846153844,244844.30769230766,203844.92307692306,1.0004825672578115
3329.421875,8200,6874,8268,6711,242215.3846153846,203047.3846153846,244223.99999999997,198232.61538461535,0.9917755200774069
3354.486979166667,8219,7140,8358,6801,242776.61538461535,210904.61538461535,246882.4615384615,200891.0769230769,0.98336922708782
3379.5520833333335,8146,7141,8106,6816,240620.30769230766,210934.15384615381,239438.7692307692,201334.15384615381,1.0049346163335802
3404.6171875,8193,6897,8329,6789,242008.61538461535,203726.7692307692,246025.84615384613,200536.61538461535,0.9836715091847761
3429.682291666667,8380,7187,8254,6787,247532.30769230766,212292.92307692303,243810.4615384615,200477.53846153844,1.0152653259025928
3454.7473958333335,8256,7204,8179,6845,243869.53846153844,212795.0769230769,241595.07692307688,202190.7692307692,1.009414353832987
3479.8125,8211,6983,8164,6662,242540.30769230766,206267.0769230769,241151.99999999997,196785.23076923075,1.0057569818716317
3504.877604166667,8339,7037,8264,6715,246321.23076923072,207862.15384615381,244105.84615384613,198350.7692307692,1.0090755082284608
3529.9427083333335,8135,7080,8112,6868,240295.3846153846,209132.30769230766,239615.99999999997,202870.15384615381,1.002835305719921
3555.0078125,8182,6968,8251,6850,241683.69230769228,205823.99999999997,243721.84615384613,202338.4615384615,0.9916373772876015
3580.072916666667,8217,7038,8395,6839,242717.53846153844,207891.69230769228,247975.3846153846,202013.53846153844,0.9787969029184038
3605.1380208333335,8308,7160,8245,6786,245405.53846153844,211495.3846153846,243544.61538461535,200447.99999999997,1.0076409945421467
3630.203125,8318,7042,8235,6772,245700.92307692303,208009.84615384613,243249.23076923072,200034.4615384615,1.0100789313904068
3655.268229166667,8497,7144,8275,6788,250988.30769230766,211022.7692307692,244430.7692307692,200507.0769230769,1.0268277945619335
3680.3333333333335,8340,7114,8197,6850,246350.7692307692,210136.61538461535,242126.7692307692,202338.4615384615,1.017445406856167
3705.3984375,8079,6913,8465,6803,238641.23076923072,204199.3846153846,250043.07692307688,200950.15384615381,0.9544004725339634
3730.463541666667,8345,6945,8182,6955,246498.4615384615,205144.61538461535,241683.69230769228,205439.99999999997,1.0199217795160107
3755.5286458333335,8257,7012,8128,6920,243899.07692307688,207123.69230769228,240088.61538461535,204406.15384615381,1.015871062992126
3780.59375,8232,7138,8236,6979,243160.61538461535,210845.53846153844,243278.7692307692,206148.92307692303,0.9995143273433705
3805.658854166667,8108,7133,8363,6863,239497.84615384613,210697.84615384613,247030.15384615381,202722.4615384615,0.9695085495635537
3830.7239583333335,8389,6986,8113,6843,247798.15384615381,206355.69230769228,239645.53846153844,202131.69230769228,1.0340194749168001
3855.7890625,8178,7091,8368,6818,241565.53846153844,209457.23076923075,247177.84615384613,201393.23076923075,0.9772944550669216
3880.854166666667,8285,7103,8216,6812,244726.15384615381,209811.69230769228,242687.99999999997,201215.99999999997,1.0083982473222979
3905.9192708333335,8275,7040,8100,6868,244430.7692307692,207950.7692307692,239261.53846153844,202870.15384615381,1.021604938271605
3930.984375,8299,7087,8309,6836,245139.69230769228,209339.0769230769,245435.07692307688,201924.92307692306,0.998796485738356
3956.049479166667,8411,6996,8314,6936,248447.99999999997,206651.0769230769,245582.7692307692,204878.7692307692,1.0116670675968247
3981.1145833333335,8210,7089,8400,6940,242510.7692307692,209398.15384615381,248123.07692307688,204996.92307692303,0.9773809523809524
4006.1796875,8270,7072,8144,6781,244283.07692307688,208895.99999999997,240561.23076923072,200300.30769230766,1.0154715127701375
4031.244791666667,8251,6986,8203,6798,243721.84615384613,206355.69230769228,242303.99999999997,200802.4615384615,1.0058515177374132
4056.3098958333335,8174,6978,8338,6696,241447.3846153846,206119.3846153846,246291.69230769228,197789.53846153844,0.9803310146318062
4081.375,8298,6998,8250,6671,245110.15384615381,206710.15384615381,243692.30769230766,197051.0769230769,1.0058181818181817
4106.440104166667,8108,7119,8020,6790,239497.84615384613,210284.30769230766,236898.4615384615,200566.15384615381,1.0109725685785536
4131.505208333334,8162,7062,8226,6845,241092.92307692303,208600.61538461535,242983.3846153846,202190.7692307692,0.9922197909068806
4156.5703125,8175,7114,8369,6666,241476.92307692303,210136.61538461535,247207.3846153846,196903.3846153846,0.9768192137650854
4181.635416666667,8306,7024,8298,6762,245346.4615384615,207478.15384615381,245110.15384615381,199739.0769230769,1.0009640877319836
4206.700520833334,8268,7173,8324,6811,244223.99999999997,211879.3846153846,245878.15384615381,201186.4615384615,0.9932724651609803
4231.765625,8407,7026,8199,6693,248329.84615384613,207537.23076923075,242185.84615384613,197700.92307692306,1.0253689474326138
4256.830729166667,8285,7085,8172,6778,244726.15384615381,209279.99999999997,241388.30769230766,200211.69230769228,1.0138277043563386
4281.895833333334,8085,6989,8330,6756,238818.4615384615,206444.30769230766,246055.3846153846,199561.84615384613,0.9705882352941176
4306.9609375,8187,7010,8202,6637,241831.3846153846,207064.61538461535,242274.4615384615,196046.7692307692,0.9981711777615215
4332.026041666667,8403,7103,8249,6922,248211.69230769228,209811.69230769228,243662.7692307692,204465.23076923075,1.0186689295672202
4357.091145833334,8167,7069,8298,6911,241240.61538461535,208807.3846153846,245110.15384615381,204140.30769230766,0.9842130633887683
4382.15625,8221,7058,8214,6844,242835.69230769228,208482.4615384615,242628.92307692303,202161.23076923075,1.0008522035549063
4407.221354166667,8078,6845,8228,6718,238611.69230769228,202190.7692307692,243042.4615384615,198439.3846153846,0.9817695673310647
4432.286458333334,8350,7204,8269,6858,246646.15384615381,212795.0769230769,244253.53846153844,202574.7692307692,1.0097956222034103
4457.3515625,8368,7045,8292,6853,247177.84615384613,208098.4615384615,244932.92307692303,202427.0769230769,1.0091654606849976
4482.416666666667,8131,7002,8279,6853,240177.23076923072,206828.30769230766,244548.92307692303,202427.0769230769,0.9821234448604904
4507.481770833334,8240,7112,8134,6763,243396.92307692303,210077.53846153844,240265.84615384613,199768.61538461535,1.013031718711581
4532.546875,8159,7010,8147,6882,241004.30769230766,207064.61538461535,240649.84615384613,203283.69230769228,1.001472934822634
4557.611979166667,8234,7031,8087,6853,243219.69230769228,207684.92307692303,238877.53846153844,202427.0769230769,1.0181773216273031
4582.677083333334,8290,7012,8092,6927,244873.84615384613,207123.69230769228,239025.23076923072,204612.92307692306,1.0244686109738013
4607.7421875,8215,7137,8145,6892,242658.4615384615,210815.99999999997,240590.7692307692,203579.0769230769,1.0085942295887047
4632.807291666667,8328,7065,8109,6721,245996.30769230766,208689.23076923075,239527.3846153846,198527.99999999997,1.027007029226785
4657.872395833334,8386,7185,8235,6806,247709.53846153844,212233.84615384613,243249.23076923072,201038.7692307692,1.0183363691560412
4682.9375,8391,6988,8322,6748,247857.23076923072,206414.7692307692,245819.07692307688,199325.53846153844,1.0082912761355443
4708.002604166667,8258,7146,8231,6753,243928.61538461535,211081.84615384613,243131.07692307688,199473.23076923075,1.0032802818612563
4733.067708333334,8377,6936,8318,6899,247443.69230769228,204878.7692307692,245700.92307692303,203785.84615384613,1.0070930512142342
4758.1328125,8200,7141,8292,6713,242215.3846153846,210934.15384615381,244932.92307692303,198291.69230769228,0.9889049686444766
4783.197916666667,8162,7049,8485,6790,241092.92307692303,208216.61538461535,250633.84615384613,200566.15384615381,0.9619328226281674
4808.263020833334,8278,7082,8162,6700,244519.3846153846,209191.3846153846,241092.92307692303,197907.69230769228,1.0142122028914482
4833.328125,8344,7084,8376,6814,246468.92307692303,209250.4615384615,247414.15384615381,201275.0769230769,0.9961795606494747
4858.393229166667,8279,7039,8185,6844,244548.92307692303,207921.23076923075,241772.30769230766,202161.23076923075,1.0114844227244961
4883.458333333334,8112,7107,8142,6905,239615.99999999997,209929.84615384613,240502.15384615381,203963.0769230769,0.9963154016212233
4908.5234375,8227,7011,8222,6660,243012.92307692303,207094.15384615381,242865.23076923072,196726.15384615381,1.0006081245439067
4933.588541666667,8421,7019,8249,6710,248743.3846153846,207330.4615384615,243662.7692307692,198203.0769230769,1.0208510122439083
4958.653645833334,8317,7044,8235,6749,245671.3846153846,208068.92307692303,243249.23076923072,199355.0769230769,1.0099574984820887
4983.71875,8140,7090,8268,6702,240443.07692307688,209427.69230769228,244223.99999999997,197966.7692307692,0.98451862602806
5008.783854166667,8432,7013,8074,6829,249068.30769230766,207153.23076923075,238493.53846153844,201718.15384615381,1.0443398563289572
5033.848958333334,8213,7018,8306,6733,242599.3846153846,207300.92307692303,245346.4615384615,198882.4615384615,0.9888032747411509
5058.9140625,8153,7032,8226,6721,240827.07692307688,207714.4615384615,242983.3846153846,198527.99999999997,0.9911256990031607
5083.979166666667,8312,7051,8262,6694,245523.69230769228,208275.69230769228,244046.7692307692,197730.4615384615,1.0060518034374244
5109.044270833334,8386,7084,8327,6638,247709.53846153844,209250.4615384615,245966.7692307692,196076.30769230766,1.0070853848925183
5134.109375,8318,7205,8115,6630,245700.92307692303,212824.61538461535,239704.61538461535,195839.99999999997,1.0250154035736292
5159.174479166667,8232,6934,8335,6724,243160.61538461535,204819.69230769228,246203.07692307688,198616.61538461535,0.9876424715056988
5184.239583333334,8237,7017,8013,6779,243308.30769230766,207271.3846153846,236691.69230769228,200241.23076923075,1.0279545738175464
5209.3046875,8295,7064,8268,6793,245021.53846153844,208659.69230769228,244223.99999999997,200654.7692307692,1.0032656023222062
5234.369791666667,8212,6922,8296,6697,242569.84615384613,204465.23076923075,245051.07692307688,197819.0769230769,0.9898746383799422
5259.434895833334,8221,6983,8167,6687,242835.69230769228,206267.0769230769,241240.61538461535,197523.69230769228,1.0066119750214277
5284.5,8427,6938,8139,6798,248920.61538461535,204937.84615384613,240413.53846153844,200802.4615384615,1.035385182454847
5309.565104166667,8169,7039,8366,6539,241299.69230769228,207921.23076923075,247118.7692307692,193151.99999999997,0.9764523069567296
5334.630208333334,8368,7085,8105,6780,247177.84615384613,209279.99999999997,239409.23076923072,200270.7692307692,1.032449105490438
5359.6953125,8059,7092,8190,6690,238050.4615384615,209486.7692307692,241919.99999999997,197612.30769230766,0.984004884004884
5384.760416666667,8306,6794,8168,6813,245346.4615384615,200684.30769230766,241270.15384615381,201245.53846153844,1.0168952007835454
5409.825520833334,8154,7020,8222,6639,240856.61538461535,207359.99999999997,242865.23076923072,196105.84615384613,0.9917295062028704
5434.890625,8298,7061,8236,6727,245110.15384615381,208571.0769230769,243278.7692307692,198705.23076923075,1.007527926177756
5459.955729166667,8244,7099,8222,6676,243515.07692307688,209693.53846153844,242865.23076923072,197198.7692307692,1.002675747993189
5485.020833333334,8169,7119,8156,6565,241299.69230769228,210284.30769230766,240915.69230769228,193919.99999999997,1.0015939185875429
5510.0859375,8306,7024,8118,6627,245346.4615384615,207478.15384615381,239793.23076923072,195751.3846153846,1.023158413402316
5535.151041666667,8271,7185,8349,6377,244312.61538461535,212233.84615384613,246616.61538461535,188366.76923076922,0.9906575637800934
5560.216145833334,8423,6993,8168,6458,248802.4615384615,206562.4615384615,241270.15384615381,190759.3846153846,1.0312193927522038
5585.28125,8278,7047,8188,6595,244519.3846153846,208157.53846153844,241860.92307692303,194806.15384615381,1.0109916951636542
5610.346354166667,8334,7032,8074,6668,246173.53846153844,207714.4615384615,238493.53846153844,196962.4615384615,1.0322021302947733
5635.411458333334,8336,7006,8342,6417,246232.61538461535,206946.4615384615,246409.84615384613,189548.30769230766,0.999280748022057
5660.4765625,8297,7112,8297,6435,245080.61538461535,210077.53846153844,245080.61538461535,190079.99999999997,1.0
5685.541666666667,8155,7011,8369,6406,240886.15384615381,207094.15384615381,247207.3846153846,189223.3846153846,0.9744294419882901
5710.606770833334,8110,7090,8210,6322,239556.92307692303,209427.69230769228,242510.7692307692,186742.15384615381,0.9878197320341048
5735.671875,8149,7044,8280,6332,240708.92307692303,208068.92307692303,244578.4615384615,187037.53846153844,0.9841787439613526
5760.736979166667,8318,7186,8163,6258,245700.92307692303,212263.3846153846,241122.4615384615,184851.69230769228,1.0189881171138062
5785.802083333334,8222,6949,8330,6280,242865.23076923072,205262.7692307692,246055.3846153846,185501.53846153844,0.9870348139255702
5810.8671875,8319,6996,8233,6192,245730.4615384615,206651.0769230769,243190.15384615381,182902.15384615381,1.0104457670351026
5835.932291666667,8143,7031,8189,6184,240531.69230769228,207684.92307692303,241890.4615384615,182665.84615384613,0.9943827085114177
5860.997395833334,8244,7034,8295,6064,243515.07692307688,207773.53846153844,245021.53846153844,179121.23076923075,0.9938517179023508
5886.0625,8244,7088,8177,5995,243515.07692307688,209368.61538461535,241535.99999999997,177083.0769230769,1.008193714076067
5911.127604166667,8264,7155,8392,6050,244105.84615384613,211347.69230769228,247886.7692307692,178707.69230769228,0.9847473784556721
5936.192708333334,8237,6971,8113,6118,243308.30769230766,205912.61538461535,239645.53846153844,180716.30769230766,1.015284111919142
5961.2578125,8350,7009,8247,6221,246646.15384615381,207035.0769230769,243603.69230769228,183758.76923076922,1.0124893900812417
5986.322916666667,8193,7036,8197,5993,242008.61538461535,207832.61538461535,242126.7692307692,177023.99999999997,0.9995120165914358
6011.388020833334,8305,7162,8343,5935,245316.92307692303,211554.4615384615,246439.3846153846,175310.76923076922,0.9954452834711734
6036.453125,8352,7039,8254,6129,246705.23076923072,207921.23076923075,243810.4615384615,181041.23076923075,1.011873031257572
6061.518229166667,8209,7162,8150,6079,242481.23076923072,211554.4615384615,240738.4615384615,179564.30769230766,1.007239263803681
6086.583333333334,8246,7012,8153,6203,243574.15384615381,207123.69230769228,240827.07692307688,183227.0769230769,1.0114068441064639
6111.6484375,8269,6964,8222,6094,244253.53846153844,205705.84615384613,242865.23076923072,180007.3846153846,1.005716370712722
6136.713541666667,8316,6957,8335,6006,245641.84615384613,205499.0769230769,246203.07692307688,177407.99999999997,0.9977204559088182
6161.778645833334,8176,7012,8147,6126,241506.4615384615,207123.69230769228,240649.84615384613,180952.61538461535,1.0035595924880325
6186.84375,8267,7154,8315,6046,244194.4615384615,211318.15384615381,245612.30769230766,178589.53846153844,0.9942273000601323
