tau_tdds,signal1,reference1,signal2,reference2,signal1_cts_s,reference1_cts_s,signal2_cts_s,reference2_cts_s,contrast
6111.6484375,6946,8392,7366,8573,205174.15384615381,247886.7692307692,217580.30769230766,253233.23076923072,0.9429812652728754
6136.713541666667,6911,8450,7262,8575,204140.30769230766,249599.99999999997,214508.30769230766,253292.30769230766,0.9516662076562931
6161.778645833334,6932,8458,7249,8401,204760.61538461535,249836.30769230766,214124.30769230766,248152.61538461535,0.9562698303214237
6186.84375,6929,8464,7244,8475,204671.99999999997,250013.53846153844,213976.61538461535,250338.4615384615,0.9565157371617891
6211.908854166667,6851,8524,7304,8488,202367.99999999997,251785.84615384613,215748.92307692303,250722.4615384615,0.9379791894852135
6236.973958333334,6945,8711,7179,8411,205144.61538461535,257309.53846153844,212056.61538461535,248447.99999999997,0.9674049310488926
6262.0390625,6811,8462,7331,8394,201186.4615384615,249954.4615384615,216546.4615384615,247945.84615384613,0.9290683399263402
6287.104166666667,6872,8508,7291,8484,202988.30769230766,251313.23076923072,215364.92307692303,250604.30769230766,0.9425318886298176
6312.169270833334,6866,8495,7298,8577,202811.0769230769,250929.23076923072,215571.69230769228,253351.3846153846,0.9408057001918334
6337.234375,6881,8516,7400,8543,203254.15384615381,251549.53846153844,218584.61538461535,252347.07692307688,0.9298648648648649
6362.299479166667,6981,8483,7149,8655,206207.99999999997,250574.7692307692,211170.4615384615,255655.38461538457,0.9765002098195552
6387.364583333334,6988,8584,7117,8505,206414.7692307692,253558.15384615381,210225.23076923075,251224.61538461535,0.9818743852746944
6412.4296875,6856,8637,7300,8278,202515.69230769228,255123.69230769228,215630.7692307692,244519.3846153846,0.9391780821917808
6437.494791666667,6904,8505,7290,8541,203933.53846153844,251224.61538461535,215335.3846153846,252287.99999999997,0.9470507544581619
6462.559895833334,6889,8396,7306,8571,203490.4615384615,248004.92307692303,215807.99999999997,253174.15384615381,0.9429236244182864
6487.625,7036,8616,7248,8318,207832.61538461535,254503.38461538457,214094.7692307692,245700.92307692303,0.9707505518763797
6512.690104166667,6911,8452,7213,8452,204140.30769230766,249659.07692307688,213060.92307692303,249659.07692307688,0.9581311520865105
6537.755208333334,6912,8514,7179,8597,204169.84615384613,251490.4615384615,212056.61538461535,253942.15384615381,0.9628081905557877
6562.8203125,6877,8591,7102,8418,203135.99999999997,253764.92307692303,209782.15384615381,248654.7692307692,0.9683187834412842
6587.885416666667,6854,8452,7256,8441,202456.61538461535,249659.07692307688,214331.0769230769,249334.15384615381,0.9445975744211687
6612.950520833334,6973,8488,7221,8514,205971.69230769228,250722.4615384615,213297.23076923075,251490.4615384615,0.9656557263536907
6638.015625,6966,8369,7275,8541,205764.92307692303,247207.3846153846,214892.30769230766,252287.99999999997,0.9575257731958763
6663.080729166667,6903,8505,7371,8509,203903.99999999997,251224.61538461535,217727.99999999997,251342.7692307692,0.9365079365079365
6688.145833333334,6939,8442,7326,8519,204967.3846153846,249363.69230769228,216398.7692307692,251638.15384615381,0.9471744471744472
6713.2109375,6842,8395,7145,8492,202102.15384615381,247975.3846153846,211052.30769230766,250840.61538461535,0.957592722183345
6738.276041666667,6978,8417,7284,8592,206119.3846153846,248625.23076923072,215158.15384615381,253794.4615384615,0.9579901153212521
6763.341145833334,6867,8471,7277,8517,202840.61538461535,250220.30769230766,214951.3846153846,251579.07692307688,0.9436581008657414
6788.40625,6852,8493,7151,8415,202397.53846153844,250870.15384615381,211229.53846153844,248566.15384615381,0.9581876660606908
6813.471354166667,6902,8424,7179,8593,203874.4615384615,248831.99999999997,212056.61538461535,253823.99999999997,0.9614152388912105
6838.536458333334,6980,8544,7000,8496,206178.4615384615,252376.61538461535,206769.23076923075,250958.7692307692,0.9971428571428571
6863.6015625,6818,8378,7280,8246,201393.23076923075,247473.23076923072,215039.99999999997,243574.15384615381,0.9365384615384615
6888.666666666667,6922,8482,7246,8643,204465.23076923075,250545.23076923072,214035.69230769228,255300.92307692303,0.9552856748550924
6913.731770833334,6900,8542,7399,8420,203815.3846153846,252317.53846153844,218555.0769230769,248713.84615384613,0.9325584538451142
6938.796875,6797,8567,7240,8493,200772.92307692306,253055.99999999997,213858.4615384615,250870.15384615381,0.9388121546961326
6963.861979166667,6895,8353,7117,8537,203667.69230769228,246734.7692307692,210225.23076923075,252169.84615384613,0.9688070816355205
6988.927083333334,6698,8692,7372,8542,197848.61538461535,256748.30769230766,217757.53846153844,252317.53846153844,0.9085729788388497
7013.9921875,6900,8490,7179,8474,203815.3846153846,250781.53846153844,212056.61538461535,250308.92307692303,0.9611366485582951
7039.057291666667,6945,8330,7322,8592,205144.61538461535,246055.3846153846,216280.61538461535,253794.4615384615,0.9485113357006283
7064.122395833334,6849,8515,7229,8701,202308.92307692306,251519.99999999997,213533.53846153844,257014.15384615381,0.9474339466039563
7089.1875,6827,8519,7153,8500,201659.0769230769,251638.15384615381,211288.61538461535,251076.92307692303,0.9544247169019991
7114.252604166667,6914,8570,7225,8478,204228.92307692306,253144.61538461535,213415.3846153846,250427.07692307688,0.956955017301038
7139.317708333334,7055,8353,7288,8539,208393.84615384613,246734.7692307692,215276.30769230766,252228.92307692303,0.9680296377607025
7164.3828125,7055,8396,7292,8481,208393.84615384613,248004.92307692303,215394.4615384615,250515.69230769228,0.9674986286341196
7189.447916666667,6890,8423,7278,8435,203519.99999999997,248802.4615384615,214980.92307692303,249156.92307692303,0.9466886507282221
7214.513020833334,6966,8405,7400,8684,205764.92307692303,248270.7692307692,218584.61538461535,256511.99999999997,0.9413513513513514
7239.578125,6809,8487,7338,8466,201127.3846153846,250692.92307692303,216753.23076923075,250072.61538461535,0.9279095121286454
7264.643229166667,7019,8570,7422,8663,207330.4615384615,253144.61538461535,219234.4615384615,255891.69230769228,0.9457019671247642
7289.708333333334,6949,8309,7387,8493,205262.7692307692,245435.07692307688,218200.61538461535,250870.15384615381,0.9407066468119669
7314.7734375,6924,8404,7240,8502,204524.30769230766,248241.23076923072,213858.4615384615,251135.99999999997,0.956353591160221
7339.838541666667,6862,8501,7245,8469,202692.92307692306,251106.4615384615,214006.15384615381,250161.23076923072,0.947135955831608
7364.903645833334,6881,8425,7220,8602,203254.15384615381,248861.53846153844,213267.69230769228,254089.84615384613,0.9530470914127424
7389.96875,6758,8495,7121,8408,199620.92307692306,250929.23076923072,210343.3846153846,248359.3846153846,0.9490240134812526
7415.033854166667,6896,8581,7276,8563,203697.23076923075,253469.53846153844,214921.84615384613,252937.84615384613,0.9477735019241341
7440.098958333334,6944,8441,7183,8580,205115.0769230769,249334.15384615381,212174.7692307692,253439.99999999997,0.9667269942920785
7465.1640625,6876,8496,7148,8536,203106.4615384615,250958.7692307692,211140.92307692303,252140.30769230766,0.961947397873531
7490.229166666667,6769,8419,7188,8449,199945.84615384613,248684.30769230766,212322.4615384615,249570.4615384615,0.9417084028937117
7515.294270833334,6977,8390,7139,8469,206089.84615384613,247827.69230769228,210875.0769230769,250161.23076923072,0.9773077461829388
7540.359375,6786,8550,7326,8516,200447.99999999997,252553.84615384613,216398.7692307692,251549.53846153844,0.9262899262899262
7565.424479166667,6885,8611,7348,8548,203372.30769230766,254355.69230769228,217048.61538461535,252494.7692307692,0.9369896570495373
7590.489583333334,6867,8442,7377,8585,202840.61538461535,249363.69230769228,217905.23076923075,253587.69230769228,0.9308662057747051
7615.5546875,6809,8307,7306,8666,201127.3846153846,245375.99999999997,215807.99999999997,255980.30769230766,0.931973720229948
7640.619791666667,6852,8589,7148,8587,202397.53846153844,253705.84615384613,211140.92307692303,253646.7692307692,0.9585898153329603
7665.684895833334,6845,8372,7347,8592,202190.7692307692,247295.99999999997,217019.0769230769,253794.4615384615,0.9316727916156254
7690.75,6938,8546,7346,8454,204937.84615384613,252435.69230769228,216989.53846153844,249718.15384615381,0.9444595698339232
7715.815104166667,6882,8527,7312,8458,203283.69230769228,251874.4615384615,215985.23076923075,249836.30769230766,0.9411925601750547
7740.880208333334,6860,8581,7172,8614,202633.84615384613,253469.53846153844,211849.84615384613,254444.30769230766,0.9564974902398216
7765.9453125,6808,8196,7308,8374,201097.84615384613,242097.23076923072,215867.0769230769,247355.07692307688,0.9315818281335523
7791.010416666667,6805,8574,7309,8488,201009.23076923075,253262.7692307692,215896.61538461535,250722.4615384615,0.9310439184566972
7816.075520833334,6777,8620,7228,8508,200182.15384615381,254621.53846153844,213503.99999999997,251313.23076923072,0.9376037631433315
7841.140625,6853,8380,7191,8570,202427.0769230769,247532.30769230766,212411.0769230769,253144.61538461535,0.9529968015575024
7866.205729166667,6674,8479,7306,8560,197139.69230769228,250456.61538461535,215807.99999999997,252849.23076923072,0.913495756912127
7891.270833333334,6943,8514,7174,8616,205085.53846153844,251490.4615384615,211908.92307692303,254503.38461538457,0.9678003902982995
7916.3359375,6954,8273,7298,8461,205410.4615384615,244371.69230769228,215571.69230769228,249924.92307692303,0.9528637983009044
7941.401041666667,6737,8509,7319,8526,199000.61538461535,251342.7692307692,216191.99999999997,251844.92307692303,0.9204809400191283
7966.466145833334,6779,8669,7132,8521,200241.23076923075,256068.92307692303,210668.30769230766,251697.23076923072,0.9505047672462142
7991.53125,6839,8471,7341,8572,202013.53846153844,250220.30769230766,216841.84615384613,253203.69230769228,0.9316169459201744
8016.596354166667,6748,8474,7218,8425,199325.53846153844,250308.92307692303,213208.61538461535,248861.53846153844,0.9348850096979773
8041.661458333334,6859,8531,7345,8566,202604.30769230766,251992.61538461535,216959.99999999997,253026.4615384615,0.9338325391422737
8066.7265625,6946,8405,7209,8524,205174.15384615381,248270.7692307692,212942.7692307692,251785.84615384613,0.9635178249410459
8091.791666666667,6714,8579,7275,8416,198321.23076923075,253410.4615384615,214892.30769230766,248595.69230769228,0.9228865979381443
8116.856770833334,6858,8636,7111,8503,202574.7692307692,255094.15384615381,210047.99999999997,251165.53846153844,0.9644213190831107
8141.921875,6725,8752,7243,8475,198646.15384615381,258520.61538461535,213947.0769230769,250338.4615384615,0.9284826729255833
8166.986979166667,6792,8560,7260,8449,200625.23076923075,252849.23076923072,214449.23076923075,249570.4615384615,0.9355371900826446
8192.052083333334,6735,8254,7170,8453,198941.53846153844,243810.4615384615,211790.7692307692,249688.61538461535,0.9393305439330544
8217.1171875,6780,8602,7318,8518,200270.7692307692,254089.84615384613,216162.4615384615,251608.61538461535,0.926482645531566
8242.182291666668,6759,8494,7318,8525,199650.4615384615,250899.69230769228,216162.4615384615,251815.3846153846,0.9236130090188576
8267.247395833334,6656,8552,7307,8520,196607.99999999997,252612.92307692303,215837.53846153844,251667.69230769228,0.9109073491172848
8292.3125,6957,8412,7249,8424,205499.0769230769,248477.53846153844,214124.30769230766,248831.99999999997,0.9597185818733619
8317.377604166668,6704,8408,7203,8516,198025.84615384613,248359.3846153846,212765.53846153844,251549.53846153844,0.9307233097320561
8342.442708333334,7005,8287,7245,8556,206916.92307692303,244785.23076923072,214006.15384615381,252731.07692307688,0.9668737060041408
8367.5078125,6791,8433,7283,8554,200595.69230769228,249097.84615384613,215128.61538461535,252671.99999999997,0.9324454208430591
8392.572916666668,6726,8559,7390,8596,198675.69230769228,252819.69230769228,218289.23076923075,253912.61538461535,0.910148849797023
8417.638020833334,6882,8603,7381,8582,203283.69230769228,254119.38461538457,218023.3846153846,253499.07692307688,0.9323939845549384
8442.703125,6814,8562,7185,8512,201275.0769230769,252908.30769230766,212233.84615384613,251431.3846153846,0.9483646485734168
8467.768229166668,6667,8484,7226,8658,196932.92307692306,250604.30769230766,213444.92307692303,255743.99999999997,0.9226404649875449
8492.833333333334,6600,8522,7133,8398,194953.84615384613,251726.7692307692,210697.84615384613,248063.99999999997,0.9252768820972943
8517.8984375,6763,8488,7145,8368,199768.61538461535,250722.4615384615,211052.30769230766,247177.84615384613,0.9465360391882435
8542.963541666668,6332,8430,7435,8505,187037.53846153844,249009.23076923072,219618.4615384615,251224.61538461535,0.8516476126429052
8568.028645833334,6490,8432,7122,8392,191704.61538461535,249068.30769230766,210372.92307692303,247886.7692307692,0.9112608817747824
8593.09375,6450,8644,7214,8459,190523.0769230769,255330.4615384615,213090.4615384615,249865.84615384613,0.8940948156362628
8618.158854166668,6234,8589,7374,8671,184142.76923076922,253705.84615384613,217816.61538461535,256127.99999999997,0.8454027664768105
8643.223958333334,6353,8582,7188,8593,187657.84615384613,253499.07692307688,212322.4615384615,253823.99999999997,0.8838341680578742
8668.2890625,6143,8617,7301,8228,181454.76923076922,254532.92307692303,215660.30769230766,243042.4615384615,0.8413915901931243
8693.354166666668,6359,8588,7272,8512,187835.0769230769,253676.30769230766,214803.69230769228,251431.3846153846,0.8744499449944995
8718.419270833334,6247,8636,7208,8365,184526.76923076922,255094.15384615381,212913.23076923075,247089.23076923072,0.8666759156492786
8743.484375,6292,8585,7457,8579,185855.99999999997,253587.69230769228,220268.30769230766,253410.4615384615,0.8437709534665415
8768.549479166668,6247,8403,7252,8430,184526.76923076922,248211.69230769228,214212.92307692303,249009.23076923072,0.8614175399889685
8793.614583333334,6247,8491,7284,8506,184526.76923076922,250811.07692307688,215158.15384615381,251254.15384615381,0.8576331685886875
8818.6796875,6123,8594,7161,8323,180863.99999999997,253853.53846153844,211524.92307692303,245848.61538461535,0.8550481776288228
8843.744791666668,6239,8468,7149,8548,184290.4615384615,250131.69230769228,211170.4615384615,252494.7692307692,0.8727094698559239
8868.809895833334,6179,8567,7381,8491,182518.15384615381,253055.99999999997,218023.3846153846,250811.07692307688,0.8371494377455629
8893.875,6012,8700,7268,8610,177585.23076923075,256984.61538461535,214685.53846153844,254326.15384615381,0.8271876719867914
8918.940104166668,5946,8568,7230,8571,175635.69230769228,253085.53846153844,213563.0769230769,253174.15384615381,0.8224066390041493
8944.005208333334,5942,8509,7181,8564,175517.53846153844,251342.7692307692,212115.69230769228,252967.3846153846,0.8274613563570533
8969.0703125,5932,8430,7333,8405,175222.15384615381,249009.23076923072,216605.53846153844,248270.7692307692,0.8089458611755079
8994.135416666668,6172,8665,7259,8384,182311.3846153846,255950.7692307692,214419.69230769228,247650.4615384615,0.850254856040777
9019.200520833334,6013,8443,7333,8550,177614.76923076922,249393.23076923072,216605.53846153844,252553.84615384613,0.8199918178099005
9044.265625,5900,8287,7182,8638,174276.92307692306,244785.23076923072,212145.23076923075,255153.23076923072,0.8214981899192425
9069.330729166668,5979,8504,7251,8509,176610.4615384615,251195.07692307688,214183.3846153846,251342.7692307692,0.824575920562681
9094.395833333334,5854,8455,7339,8451,172918.15384615381,249747.69230769228,216782.7692307692,249629.53846153844,0.7976563564518326
9119.4609375,5925,8446,7137,8614,175015.3846153846,249481.84615384613,210815.99999999997,254444.30769230766,0.830180748213535
9144.526041666668,6006,8671,7146,8488,177407.99999999997,256127.99999999997,211081.84615384613,250722.4615384615,0.8404701931150294
9169.591145833334,5879,8451,7241,8395,173656.61538461535,249629.53846153844,213887.99999999997,247975.3846153846,0.8119044330893523
9194.65625,6087,8537,7180,8511,179800.61538461535,252169.84615384613,212086.15384615381,251401.84615384613,0.8477715877437326
9219.721354166668,6003,8494,7159,8478,177319.3846153846,250899.69230769228,211465.84615384613,250427.07692307688,0.8385249336499511
9244.786458333334,5981,8451,7327,8425,176669.53846153844,249629.53846153844,216428.30769230766,248861.53846153844,0.8162958919066466
9269.8515625,6149,8612,7186,8495,181631.99999999997,254385.23076923072,212263.3846153846,250929.23076923072,0.855691622599499
9294.916666666668,6093,8405,7286,8543,179977.84615384613,248270.7692307692,215217.23076923075,252347.07692307688,0.8362613230853692
9319.981770833334,6009,8368,7401,8430,177496.61538461535,247177.84615384613,218614.15384615381,249009.23076923072,0.8119173084718281
9345.046875,6111,8525,7409,8672,180509.53846153844,251815.3846153846,218850.4615384615,256157.53846153844,0.8248076663517344
9370.111979166668,6207,8442,7357,8404,183345.23076923075,249363.69230769228,217314.4615384615,248241.23076923072,0.8436862851705859
9395.177083333334,6112,8519,7351,8680,180539.0769230769,251638.15384615381,217137.23076923075,256393.84615384613,0.831451503196844
9420.2421875,6138,8397,7143,8551,181307.0769230769,248034.4615384615,210993.23076923075,252583.3846153846,0.8593028139437211
9445.307291666668,6314,8510,7347,8567,186505.84615384613,251372.30769230766,217019.0769230769,253055.99999999997,0.859398393902273
9470.372395833334,6394,8603,7248,8593,188868.92307692306,254119.38461538457,214094.7692307692,253823.99999999997,0.8821743929359823
9495.4375,6337,8343,7262,8546,187185.23076923075,246439.3846153846,214508.30769230766,252435.69230769228,0.8726246213164418
9520.502604166668,6369,8504,7117,8456,188130.4615384615,251195.07692307688,210225.23076923075,249777.23076923072,0.8948995363214838
9545.567708333334,6404,8362,7281,8547,189164.30769230766,247000.61538461535,215069.53846153844,252465.23076923072,0.8795495124296113
9570.6328125,6441,8698,7303,8414,190257.23076923075,256925.53846153844,215719.3846153846,248536.61538461535,0.8819663152129262
9595.697916666668,6576,8571,7182,8396,194244.92307692306,253174.15384615381,212145.23076923075,248004.92307692303,0.9156223893065998
9620.763020833334,6273,8327,7312,8567,185294.76923076922,245966.7692307692,215985.23076923075,253055.99999999997,0.8579048140043763
9645.828125,6662,8550,7252,8490,196785.23076923075,252553.84615384613,214212.92307692303,250781.53846153844,0.9186431329288473
9670.893229166668,6707,8566,7150,8392,198114.4615384615,253026.4615384615,211199.99999999997,247886.7692307692,0.938041958041958
9695.958333333334,6494,8417,7266,8550,191822.7692307692,248625.23076923072,214626.4615384615,252553.84615384613,0.8937517203413157
9721.0234375,6569,8484,7310,8604,194038.15384615381,250604.30769230766,215926.15384615381,254148.92307692303,0.8986320109439124
9746.088541666668,6553,8498,7209,8585,193565.53846153844,251017.84615384613,212942.7692307692,253587.69230769228,0.9090026355943959
9771.153645833334,6806,8465,7394,8572,201038.7692307692,250043.07692307688,218407.3846153846,253203.69230769228,0.9204760616716257
9796.21875,6706,8661,7399,8636,198084.92307692306,255832.61538461535,218555.0769230769,255094.15384615381,0.9063386944181646
9821.283854166668,6825,8511,7151,8492,201599.99999999997,251401.84615384613,211229.53846153844,250840.61538461535,0.9544119703537967
9846.348958333334,6712,8447,7159,8489,198262.15384615381,249511.3846153846,211465.84615384613,250751.99999999997,0.9375611118871351
9871.4140625,6662,8569,7259,8508,196785.23076923075,253115.07692307688,214419.69230769228,251313.23076923072,0.9177572668411627
9896.479166666668,6828,8528,7259,8493,201688.61538461535,251903.99999999997,214419.69230769228,250870.15384615381,0.9406254305000689
9921.544270833334,6964,8538,7234,8530,205705.84615384613,252199.3846153846,213681.23076923075,251963.07692307688,0.9626762510367708
9946.609375,6842,8493,7247,8485,202102.15384615381,250870.15384615381,214065.23076923075,250633.84615384613,0.9441148061266731
9971.674479166668,7086,8396,7208,8387,209309.53846153844,248004.92307692303,212913.23076923075,247739.07692307688,0.9830743618201998
9996.739583333334,6889,8408,7067,8498,203490.4615384615,248359.3846153846,208748.30769230766,251017.84615384613,0.9748125088439225
10021.8046875,6824,8472,7242,8610,201570.4615384615,250249.84615384613,213917.53846153844,254326.15384615381,0.9422811378072355
10046.869791666668,6832,8419,7232,8609,201806.7692307692,248684.30769230766,213622.15384615381,254296.61538461535,0.9446902654867256
10071.934895833334,6761,8475,7178,8584,199709.53846153844,250338.4615384615,212027.0769230769,253558.15384615381,0.9419058233491223
10097.0,6588,8315,7315,8455,194599.3846153846,245612.30769230766,216073.84615384613,249747.69230769228,0.9006151742993849
