index,timestamp,cps_prior,frequency_MHz,signal,reference,ratio
0,2026-02-01 23:35:36,133163.59441519796,2348.000066757202,140974,142012,0.9926907585274484
0,2026-02-01 23:35:36,133163.59441519796,2350.0000671386715,140879,142351,0.9896593631235467
0,2026-02-01 23:35:36,133163.59441519796,2352.0000675201413,140790,141537,0.9947222281099641
0,2026-02-01 23:35:36,133163.59441519796,2354.000067901611,140889,141639,0.9947048482409506
0,2026-02-01 23:35:36,133163.59441519796,2356.000068283081,141635,142368,0.994851371094628
0,2026-02-01 23:35:36,133163.59441519796,2358.000068664551,140775,142646,0.9868836139814646
0,2026-02-01 23:35:36,133163.59441519796,2360.00006904602,140810,141600,0.9944209039548022
0,2026-02-01 23:35:36,133163.59441519796,2362.00006942749,141261,142352,0.992335899741486
0,2026-02-01 23:35:36,133163.59441519796,2364.00006980896,141490,141766,0.998053129805454
0,2026-02-01 23:35:36,133163.59441519796,2366.0000701904296,140918,141241,0.9977131286241248
0,2026-02-01 23:35:36,133163.59441519796,2368.0000705718994,140658,141968,0.9907725684661333
0,2026-02-01 23:35:36,133163.59441519796,2370.000070953369,140469,141590,0.992082774207218
0,2026-02-01 23:35:36,133163.59441519796,2372.0000713348386,140578,141680,0.9922219085262564
0,2026-02-01 23:35:36,133163.59441519796,2374.0000717163084,140126,141338,0.9914248114449051
0,2026-02-01 23:35:36,133163.59441519796,2376.0000720977782,139775,140784,0.9928329923854984
0,2026-02-01 23:35:36,133163.59441519796,2378.000072479248,140589,140797,0.9985226957960752
0,2026-02-01 23:35:36,133163.59441519796,2380.0000728607174,140033,141016,0.9930291598116526
0,2026-02-01 23:35:36,133163.59441519796,2382.000073242187,141174,141181,0.9999504182574143
0,2026-02-01 23:35:36,133163.59441519796,2384.000073623657,140229,141451,0.9913609659882221
0,2026-02-01 23:35:36,133163.59441519796,2386.000074005127,141151,142364,0.9914795875361748
0,2026-02-01 23:35:36,133163.59441519796,2388.0000743865967,141120,141797,0.9952255689471569
0,2026-02-01 23:35:36,133163.59441519796,2390.000074768066,141415,142025,0.9957049815173385
0,2026-02-01 23:35:36,133163.59441519796,2392.000075149536,140918,141881,0.9932126218450673
0,2026-02-01 23:35:36,133163.59441519796,2394.0000755310057,141605,141497,1.000763267065733
0,2026-02-01 23:35:36,133163.59441519796,2396.0000759124755,141149,141250,0.9992849557522124
0,2026-02-01 23:35:36,133163.59441519796,2398.0000762939453,140906,141012,0.999248290925595
0,2026-02-01 23:35:36,133163.59441519796,2400.0000766754147,141270,141562,0.997937299557791
0,2026-02-01 23:35:36,133163.59441519796,2402.0000770568845,140947,141926,0.9931020390907938
0,2026-02-01 23:35:36,133163.59441519796,2404.0000774383543,141399,142031,0.9955502671951898
0,2026-02-01 23:35:36,133163.59441519796,2406.000077819824,141808,142196,0.9972713719091958
0,2026-02-01 23:35:36,133163.59441519796,2408.000078201294,141418,141684,0.9981225826487112
0,2026-02-01 23:35:36,133163.59441519796,2410.0000785827633,141216,141468,0.998218678429044
0,2026-02-01 23:35:36,133163.59441519796,2412.000078964233,141427,141970,0.9961752482918926
0,2026-02-01 23:35:36,133163.59441519796,2414.000079345703,140895,141994,0.9922602363480147
0,2026-02-01 23:35:36,133163.59441519796,2416.0000797271728,140487,141885,0.990146949994714
0,2026-02-01 23:35:36,133163.59441519796,2418.0000801086426,140005,141301,0.9908280903886031
0,2026-02-01 23:35:36,133163.59441519796,2420.000080490112,140514,141280,0.9945781426953567
0,2026-02-01 23:35:36,133163.59441519796,2422.0000808715818,139981,140573,0.9957886649641112
0,2026-02-01 23:35:36,133163.59441519796,2424.0000812530516,139727,141339,0.9885947969067278
0,2026-02-01 23:35:36,133163.59441519796,2426.0000816345214,141020,141681,0.9953345896768092
0,2026-02-01 23:35:36,133163.59441519796,2428.000082015991,141071,141251,0.9987256727386001
0,2026-02-01 23:35:36,133163.59441519796,2430.0000823974606,140879,141597,0.9949292711003764
0,2026-02-01 23:35:36,133163.59441519796,2432.0000827789304,140948,140673,1.0019548882870202
0,2026-02-01 23:35:36,133163.59441519796,2434.0000831604,141177,140795,1.0027131645299905
0,2026-02-01 23:35:36,133163.59441519796,2436.00008354187,141043,142251,0.9915079683095374
0,2026-02-01 23:35:36,133163.59441519796,2438.00008392334,140569,142040,0.9896437623204731
0,2026-02-01 23:35:36,133163.59441519796,2440.000084304809,140730,142654,0.9865128212317916
0,2026-02-01 23:35:36,133163.59441519796,2442.000084686279,141065,141249,0.9986973359103427
0,2026-02-01 23:35:36,133163.59441519796,2444.000085067749,141524,141874,0.9975330222591877
0,2026-02-01 23:35:36,133163.59441519796,2446.0000854492187,141309,142203,0.9937132128014177
0,2026-02-01 23:35:36,133163.59441519796,2448.0000858306885,141128,142200,0.9924613220815752
0,2026-02-01 23:35:36,133163.59441519796,2450.000086212158,141331,141989,0.9953658381987337
0,2026-02-01 23:35:36,133163.59441519796,2452.0000865936277,141666,141900,0.9983509513742072
0,2026-02-01 23:35:36,133163.59441519796,2454.0000869750975,141283,141985,0.9950558157551854
0,2026-02-01 23:35:36,133163.59441519796,2456.0000873565673,141593,142332,0.9948079138914651
0,2026-02-01 23:35:36,133163.59441519796,2458.000087738037,140986,141813,0.9941683766650448
0,2026-02-01 23:35:36,133163.59441519796,2460.0000881195065,141485,142398,0.9935883930954087
0,2026-02-01 23:35:36,133163.59441519796,2462.0000885009763,141544,141291,1.0017906306841908
0,2026-02-01 23:35:36,133163.59441519796,2464.000088882446,141410,141635,0.9984114096092067
0,2026-02-01 23:35:36,133163.59441519796,2466.000089263916,141138,141823,0.9951700358898063
0,2026-02-01 23:35:36,133163.59441519796,2468.0000896453857,140631,141420,0.9944208739923631
0,2026-02-01 23:35:36,133163.59441519796,2470.000090026855,141115,141083,1.000226816838315
0,2026-02-01 23:35:36,133163.59441519796,2472.000090408325,141113,141347,0.9983444997063963
0,2026-02-01 23:35:36,133163.59441519796,2474.0000907897947,140407,140783,0.9973292229885711
0,2026-02-01 23:35:36,133163.59441519796,2476.0000911712646,140567,141086,0.9963213926257743
0,2026-02-01 23:35:36,133163.59441519796,2478.0000915527344,140843,141179,0.9976200426409026
0,2026-02-01 23:35:36,133163.59441519796,2480.0000919342037,140751,141058,0.9978235902961902
0,2026-02-01 23:35:36,133163.59441519796,2482.0000923156736,140851,142262,0.9900816802800467
0,2026-02-01 23:35:36,133163.59441519796,2484.0000926971434,140715,141596,0.993778072826916
0,2026-02-01 23:35:36,133163.59441519796,2486.000093078613,141315,142020,0.9950359104351499
0,2026-02-01 23:35:36,133163.59441519796,2488.000093460083,141729,141266,1.0032775048490084
0,2026-02-01 23:35:36,133163.59441519796,2490.0000938415524,141756,142048,0.9979443568371255
0,2026-02-01 23:35:36,133163.59441519796,2492.000094223022,140727,142412,0.9881681318989973
0,2026-02-01 23:35:36,133163.59441519796,2494.000094604492,141470,142266,0.9944048472579534
0,2026-02-01 23:35:36,133163.59441519796,2496.000094985962,142273,142436,0.9988556263865876
0,2026-02-01 23:35:36,133163.59441519796,2498.0000953674316,141487,141947,0.9967593538433359
0,2026-02-01 23:35:36,133163.59441519796,2500.000095748901,141964,142400,0.996938202247191
0,2026-02-01 23:35:36,133163.59441519796,2502.000096130371,140721,141826,0.9922087628502532
0,2026-02-01 23:35:36,133163.59441519796,2504.0000965118406,140927,141654,0.9948677764129499
0,2026-02-01 23:35:36,133163.59441519796,2506.0000968933105,141066,141285,0.9984499416073893
0,2026-02-01 23:35:36,133163.59441519796,2508.0000972747803,140107,141420,0.9907155989251873
0,2026-02-01 23:35:36,133163.59441519796,2510.0000976562496,140306,141344,0.9926562146253113
0,2026-02-01 23:35:36,133163.59441519796,2512.0000980377195,139550,140969,0.989933957111138
0,2026-02-01 23:35:36,133163.59441519796,2514.0000984191893,140079,140816,0.9947662197477559
0,2026-02-01 23:35:36,133163.59441519796,2516.000098800659,140908,140812,1.0006817600772662
0,2026-02-01 23:35:36,133163.59441519796,2518.000099182129,139759,141632,0.9867755874378672
0,2026-02-01 23:35:36,133163.59441519796,2520.0000995635983,141237,141305,0.9995187714518241
0,2026-02-01 23:35:36,133163.59441519796,2522.000099945068,140425,141509,0.9923397098417769
0,2026-02-01 23:35:36,133163.59441519796,2524.000100326538,140728,141313,0.9958602534798638
0,2026-02-01 23:35:36,133163.59441519796,2526.0001007080077,141215,141488,0.99807050774624
0,2026-02-01 23:35:36,133163.59441519796,2528.0001010894775,140224,142038,0.9872287697658373
0,2026-02-01 23:35:36,133163.59441519796,2530.000101470947,140833,142226,0.9902057289103258
0,2026-02-01 23:35:36,133163.59441519796,2532.0001018524167,141032,141556,0.9962982847777558
0,2026-02-01 23:35:36,133163.59441519796,2534.0001022338865,141125,142077,0.9932994080674564
0,2026-02-01 23:35:36,133163.59441519796,2536.0001026153564,140674,142294,0.9886151208062182
0,2026-02-01 23:35:36,133163.59441519796,2538.000102996826,141465,143312,0.9871120352796695
0,2026-02-01 23:35:36,133163.59441519796,2540.0001033782955,141473,142110,0.99551755682218
0,2026-02-01 23:35:36,133163.59441519796,2542.0001037597654,141047,142055,0.9929041568406604
0,2026-02-01 23:35:36,133163.59441519796,2544.000104141235,140874,142197,0.9906960062448575
0,2026-02-01 23:35:36,133163.59441519796,2546.000104522705,140975,141507,0.9962404686693944
0,2026-02-01 23:35:36,133163.59441519796,2548.000104904175,141565,142455,0.9937524130427152
0,2026-02-01 23:35:36,133163.59441519796,2550.000105285644,140989,142222,0.9913304552038362
0,2026-02-01 23:35:36,133163.59441519796,2552.000105667114,141886,141582,1.0021471656001468
0,2026-02-01 23:35:36,133163.59441519796,2554.000106048584,141222,141668,0.9968517943360533
0,2026-02-01 23:35:36,133163.59441519796,2556.0001064300536,141080,141728,0.9954278618198239
0,2026-02-01 23:35:36,133163.59441519796,2558.0001068115234,141208,141677,0.9966896532252941
0,2026-02-01 23:35:36,133163.59441519796,2560.000107192993,141127,141907,0.9945034423953716
0,2026-02-01 23:35:36,133163.59441519796,2562.0001075744626,140929,141682,0.9946852811225138
0,2026-02-01 23:35:36,133163.59441519796,2564.0001079559324,140193,140996,0.994304802973134
0,2026-02-01 23:35:36,133163.59441519796,2566.0001083374023,140235,141932,0.9880435701603585
0,2026-02-01 23:35:36,133163.59441519796,2568.000108718872,140505,141899,0.9901761111776686
0,2026-02-01 23:35:36,133163.59441519796,2570.0001091003414,140455,142248,0.9873952533603284
0,2026-02-01 23:35:36,133163.59441519796,2572.0001094818113,140449,141456,0.9928811785997059
0,2026-02-01 23:35:36,133163.59441519796,2574.000109863281,140357,141313,0.9932348757722219
0,2026-02-01 23:35:36,133163.59441519796,2576.000110244751,140323,141685,0.9903871263718813
0,2026-02-01 23:35:36,133163.59441519796,2578.0001106262207,140601,141182,0.9958847445141732
0,2026-02-01 23:35:36,133163.59441519796,2580.00011100769,140753,141861,0.9921895376460056
0,2026-02-01 23:35:36,133163.59441519796,2582.00011138916,140796,142058,0.9911163046079771
0,2026-02-01 23:35:36,133163.59441519796,2584.0001117706297,140565,141517,0.9932728930093204
0,2026-02-01 23:35:36,133163.59441519796,2586.0001121520995,139917,142193,0.9839935861821608
0,2026-02-01 23:35:36,133163.59441519796,2588.0001125335693,140319,142351,0.9857254251814178
0,2026-02-01 23:35:36,133163.59441519796,2590.0001129150387,140665,142588,0.9865135916065868
0,2026-02-01 23:35:36,133163.59441519796,2592.0001132965085,139658,142219,0.9819925607689549
0,2026-02-01 23:35:36,133163.59441519796,2594.0001136779783,138903,142209,0.9767525262114212
0,2026-02-01 23:35:36,133163.59441519796,2596.000114059448,137839,142293,0.9686983899418805
0,2026-02-01 23:35:36,133163.59441519796,2598.000114440918,136997,142764,0.9596046622397804
