index,timestamp,cps_prior,frequency_MHz,signal,reference,ratio
0,2026-01-31 20:54:33,128577.27443350879,2000.0000003814696,134138,134702,0.9958129797627355
0,2026-01-31 20:54:33,128577.27443350879,2002.0000007629394,133506,134665,0.9913934578398248
0,2026-01-31 20:54:33,128577.27443350879,2004.000001144409,133982,134231,0.9981449888624834
0,2026-01-31 20:54:33,128577.27443350879,2006.0000015258788,134608,134567,1.0003046809396063
0,2026-01-31 20:54:33,128577.27443350879,2008.0000019073484,133806,134527,0.9946404810930148
0,2026-01-31 20:54:33,128577.27443350879,2010.0000022888182,133658,134322,0.9950566549038877
0,2026-01-31 20:54:33,128577.27443350879,2012.000002670288,133706,134980,0.9905615646762483
0,2026-01-31 20:54:33,128577.27443350879,2014.0000030517576,133020,134598,0.9882762002407168
0,2026-01-31 20:54:33,128577.27443350879,2016.0000034332274,133515,133793,0.9979221633418789
0,2026-01-31 20:54:33,128577.27443350879,2018.000003814697,133540,134049,0.996202881036039
0,2026-01-31 20:54:33,128577.27443350879,2020.0000041961669,133926,133723,1.0015180634595395
0,2026-01-31 20:54:33,128577.27443350879,2022.0000045776367,133792,134374,0.9956688049771533
0,2026-01-31 20:54:33,128577.27443350879,2024.0000049591063,133646,134146,0.9962727177850998
0,2026-01-31 20:54:33,128577.27443350879,2026.000005340576,134318,134526,0.9984538304863001
0,2026-01-31 20:54:33,128577.27443350879,2028.0000057220457,133400,134597,0.9911067854409831
0,2026-01-31 20:54:33,128577.27443350879,2030.0000061035155,134107,133584,1.003915139537669
0,2026-01-31 20:54:33,128577.27443350879,2032.0000064849853,134308,134638,0.9975489831993939
0,2026-01-31 20:54:33,128577.27443350879,2034.000006866455,132861,134552,0.9874323681550627
0,2026-01-31 20:54:33,128577.27443350879,2036.0000072479247,133341,133833,0.9963237766470153
0,2026-01-31 20:54:33,128577.27443350879,2038.0000076293943,133614,134224,0.995455358207176
0,2026-01-31 20:54:33,128577.27443350879,2040.0000080108641,133164,133540,0.9971843642354351
0,2026-01-31 20:54:33,128577.27443350879,2042.000008392334,133177,133057,1.000901869123759
0,2026-01-31 20:54:33,128577.27443350879,2044.0000087738035,132920,133557,0.9952305008348495
0,2026-01-31 20:54:33,128577.27443350879,2046.0000091552733,131715,132754,0.9921734938306944
0,2026-01-31 20:54:33,128577.27443350879,2048.000009536743,132168,132691,0.9960585118809867
0,2026-01-31 20:54:33,128577.27443350879,2050.0000099182125,131350,132691,0.9898938134462775
0,2026-01-31 20:54:33,128577.27443350879,2052.0000102996823,131967,132184,0.998358348968105
0,2026-01-31 20:54:33,128577.27443350879,2054.000010681152,131822,132199,0.9971482386402317
0,2026-01-31 20:54:33,128577.27443350879,2056.000011062622,131226,132156,0.9929628620720966
0,2026-01-31 20:54:33,128577.27443350879,2058.000011444092,130934,131875,0.9928644549763033
0,2026-01-31 20:54:33,128577.27443350879,2060.000011825561,130807,131500,0.9947300380228137
0,2026-01-31 20:54:33,128577.27443350879,2062.000012207031,130775,130766,1.0000688252297998
0,2026-01-31 20:54:33,128577.27443350879,2064.000012588501,130811,132435,0.9877373806018046
0,2026-01-31 20:54:33,128577.27443350879,2066.0000129699706,131459,132258,0.9939587775408671
0,2026-01-31 20:54:33,128577.27443350879,2068.0000133514404,131217,132607,0.9895178987534595
0,2026-01-31 20:54:33,128577.27443350879,2070.00001373291,130559,132147,0.987983079449401
0,2026-01-31 20:54:33,128577.27443350879,2072.0000141143796,131665,131940,0.9979157192663332
0,2026-01-31 20:54:33,128577.27443350879,2074.0000144958494,131427,132726,0.9902129198499163
0,2026-01-31 20:54:33,128577.27443350879,2076.0000148773192,131711,131712,0.9999924076773566
0,2026-01-31 20:54:33,128577.27443350879,2078.000015258789,131645,132632,0.992558356957597
0,2026-01-31 20:54:33,128577.27443350879,2080.0000156402584,131795,132358,0.9957463848048475
0,2026-01-31 20:54:33,128577.27443350879,2082.0000160217282,131711,132588,0.9933855250852264
0,2026-01-31 20:54:33,128577.27443350879,2084.000016403198,131518,132481,0.9927310331292789
0,2026-01-31 20:54:33,128577.27443350879,2086.000016784668,132156,132644,0.996320979463828
0,2026-01-31 20:54:33,128577.27443350879,2088.0000171661377,131536,132146,0.995383893572261
