frequency_MHz,signal,reference,ratio,cps_prior,timestamp
2000.0000003814696,126743,126125,1.0048999008919723,120277.92904554818,2026-01-31 21:26:28
2002.0000007629394,124974,125697,0.9942480727463663,120277.92904554818,2026-01-31 21:26:28
2004.000001144409,125233,125369,0.9989152023227432,120277.92904554818,2026-01-31 21:26:28
2006.0000015258788,125418,126008,0.9953177576026919,120277.92904554818,2026-01-31 21:26:28
2008.0000019073484,125615,125454,1.0012833389130678,120277.92904554818,2026-01-31 21:26:28
2010.0000022888182,124801,126289,0.9882175011283643,120277.92904554818,2026-01-31 21:26:28
2012.000002670288,125181,125398,0.9982695098805403,120277.92904554818,2026-01-31 21:26:28
2014.0000030517576,125047,125590,0.9956764073572737,120277.92904554818,2026-01-31 21:26:28
2016.0000034332274,125042,125804,0.9939429588884297,120277.92904554818,2026-01-31 21:26:28
2018.000003814697,124844,126116,0.9899140473849471,120277.92904554818,2026-01-31 21:26:28
2020.0000041961669,124679,126126,0.9885273456702028,120277.92904554818,2026-01-31 21:26:28
2022.0000045776367,125529,126399,0.9931170341537512,120277.92904554818,2026-01-31 21:26:28
2024.0000049591063,125428,126325,0.9928992677617257,120277.92904554818,2026-01-31 21:26:28
2026.000005340576,126398,126801,0.996821791626249,120277.92904554818,2026-01-31 21:26:28
2028.0000057220457,126146,126951,0.9936589707840032,120277.92904554818,2026-01-31 21:26:28
2030.0000061035155,126976,128208,0.9903906152502184,120277.92904554818,2026-01-31 21:26:28
2032.0000064849853,127887,127783,1.0008138797805655,120277.92904554818,2026-01-31 21:26:28
2034.000006866455,127748,129060,0.9898341856500852,120277.92904554818,2026-01-31 21:26:28
2036.0000072479247,128742,130151,0.9891741131455002,120277.92904554818,2026-01-31 21:26:28
2038.0000076293943,129112,130670,0.988076834774623,120277.92904554818,2026-01-31 21:26:28
2040.0000080108641,130538,130897,0.9972573855779735,120277.92904554818,2026-01-31 21:26:28
2042.000008392334,130367,130657,0.9977804480433502,120277.92904554818,2026-01-31 21:26:28
2044.0000087738035,131123,131426,0.9976945201101761,120277.92904554818,2026-01-31 21:26:28
2046.0000091552733,131134,131797,0.9949695364841384,120277.92904554818,2026-01-31 21:26:28
2048.000009536743,131404,131963,0.9957639641414638,120277.92904554818,2026-01-31 21:26:28
2050.0000099182125,131326,131697,0.9971829274774672,120277.92904554818,2026-01-31 21:26:28
2052.0000102996823,131550,131441,1.0008292694060452,120277.92904554818,2026-01-31 21:26:28
2054.000010681152,130721,132094,0.9896058867170349,120277.92904554818,2026-01-31 21:26:28
2056.000011062622,130595,130588,1.0000536037001868,120277.92904554818,2026-01-31 21:26:28
2058.000011444092,130639,131474,0.9936489343900695,120277.92904554818,2026-01-31 21:26:28
2060.000011825561,130703,131163,0.9964929133978332,120277.92904554818,2026-01-31 21:26:28
2062.000012207031,129903,130863,0.9926640838128424,120277.92904554818,2026-01-31 21:26:28
2064.000012588501,129875,131103,0.9906333188409113,120277.92904554818,2026-01-31 21:26:28
2066.0000129699706,129330,130220,0.9931654123790509,120277.92904554818,2026-01-31 21:26:28
2068.0000133514404,129525,130129,0.9953584519976331,120277.92904554818,2026-01-31 21:26:28
2070.00001373291,129172,130703,0.9882864203576046,120277.92904554818,2026-01-31 21:26:28
2072.0000141143796,128444,129081,0.9950651141531287,120277.92904554818,2026-01-31 21:26:28
2074.0000144958494,128992,129260,0.9979266594460777,120277.92904554818,2026-01-31 21:26:28
2076.0000148773192,128055,128462,0.9968317479098877,120277.92904554818,2026-01-31 21:26:28
2078.000015258789,128320,127221,1.0086385109376597,120277.92904554818,2026-01-31 21:26:28
2080.0000156402584,127035,127095,0.9995279121916677,120277.92904554818,2026-01-31 21:26:28
2082.0000160217282,126169,126532,0.9971311604969494,120277.92904554818,2026-01-31 21:26:28
2084.000016403198,125602,125392,1.0016747479903023,120277.92904554818,2026-01-31 21:26:28
